,importance,n,p99_high,p99_low,p_value,stddev
OR3,-0.0007075195312500042,5.0,0.0003275520198589767,-0.001742591082358985,0.6773790095783511,0.0005027025755323009
AdjEM_Seed_Avg,-0.00070963541666668,5.0,-9.13289872379463e-05,-0.0013279418460954136,0.6831027646248581,0.0003002925104153298
RankAdjDE_Seed_Avg,-0.0007128906249999882,5.0,0.00025594474727321,-0.0016817259972731864,0.9021317332420518,0.0004705336905325235
RankOff_1_Seed_Avg,-0.0007405598958333333,5.0,0.0015169306594770362,-0.002998050451143703,0.7538122334055654,0.0010963940755385336
R32_Off_3_Avg,-0.0007405598958333333,5.0,-0.0002328543889730791,-0.0012482654026935876,0.8317311592992528,0.0002465770271022645
R32_SizeRank_Avg,-0.0007430013020833496,5.0,0.0005868966018922471,-0.002072899206058947,0.6642497100098749,0.0006458907123930328
RankAdjEM_Seed_Avg,-0.0007459309895833469,5.0,8.348684573515956e-05,-0.0015753488249018535,0.709707597016353,0.00040282285950214383
DR2Rank_Seed_Avg,-0.0007501627604166765,5.0,0.0011481382309993374,-0.00264846375183269,0.8033782775788444,0.0009219466968229676
OR5Rank,-0.0007527669270833334,5.0,0.0004463048974898476,-0.0019518387516565142,0.7697128200883289,0.0005823524893668806
R32_OE_Avg,-0.000782714843750032,5.0,0.0017367541052367604,-0.0033021837927368243,0.6033794618152205,0.0012236289638840317
Def_1,-0.000792805989583334,5.0,0.00042485105524337017,-0.002010463034410038,0.950544278791673,0.000591378762070706
Off_1_Seed_Avg,-0.000792805989583334,5.0,0.0008941277376924967,-0.0024797397168591644,0.7016706781926828,0.0008192920852140946
DR4Rank,-0.0008666992187500001,5.0,0.00013891980545112156,-0.0018723182429511214,0.674649466862836,0.0004883983845643894
Pts1_Seed_Avg,-0.0008725585937500169,5.0,0.00021267949305163559,-0.001957796680551669,0.9824482547538679,0.0005270669266452453
RankDE_Seed_Avg,-0.0009204101562500029,5.0,0.0005647383397411706,-0.0024055586522411763,0.6713156067744062,0.0007212911737191383
R32_RankDef_1_Avg,-0.0009217122395833278,5.0,-3.0665548056453314e-05,-0.0018127589311102022,0.9639969066230663,0.0004327541089021135
RankDE,-0.001111653645833351,5.0,0.0018171919251033786,-0.0040404992167700805,0.7227000865244704,0.0014224506607961507
R32_OR1Rank_Avg,-0.0014047851562500064,5.0,-0.00027063076873779765,-0.0025389395437622154,0.9924918607860415,0.0005508240768889777
R32_DR1Rank_Avg,-0.001432291666666674,5.0,0.00044737384173069257,-0.0033119571750640404,0.6773170202085316,0.0009128960130323395
R32_DE_Avg,-0.001537272135416664,5.0,0.0006423428418802208,-0.0037168871127135484,0.6611486375570127,0.0010585722905648264
