Feature,Importance,SHAP
S16_Hgt3Rank_Avg,0.0006979753255429972,1.545278564081155e-06
F4_Hgt4_Avg,0.000695281358506542,1.975992409802725e-06
R32_Exp_Avg,0.0006937859338153433,5.247544139264866e-06
Conf_Southern,0.0006930788825559773,-4.463988586955733e-06
HgtEffRank_Seed_Avg,0.0006924123735441758,-1.949806923023351e-06
S16_DR1_Avg,0.0006900198467045662,-3.2792952349269848e-06
F4_RankAdjEM_Avg,0.0006882522740321499,-3.232158736713368e-06
F4_Hgt3Rank_Avg,0.0006881634961013533,-8.210590165523903e-07
E8_OR5_Avg,0.0006878323073935123,3.7505143155627258e-06
Off_3,0.0006871807565333538,-7.311865243872892e-05
S16_AdjOE_Avg,0.0006846724547997696,-2.940935792914207e-06
E8_Hgt4Rank_Avg,0.0006845120328426137,-7.585771874086794e-07
Winner_DR4_Avg,0.0006843257864196246,3.344372806437675e-06
F4_RankAdjOE_Avg,0.0006794924068678648,4.548919304387032e-06
F4_Def_2_Avg,0.0006789065558151736,1.5679962558348504e-06
S16_DR5_Avg,0.0006780057767175927,-2.63495851719128e-07
Conf_Southland,0.0006756700648369185,1.1308009510813126e-05
S16_Pts2Rank_Avg,0.0006689512465246803,-4.313659198869651e-06
RankOff_1,0.0006684619766923603,-1.7584343942146746e-05
Winner_OE_Avg,0.0006621073272273159,-5.313699074313395e-06
F4_Def_3_Avg,0.000661552808656216,-4.931173321158124e-06
AdjDE,0.0006446565537233761,-2.9083742130907487e-05
Winner_OR3_Avg,0.0006374196983816868,1.2379923016964622e-06
E8_Pts5_Avg,0.0006358090729158081,-1.949014208220816e-06
Conf_Big Sky,0.0006354487997167385,1.0996503723781361e-05
RankOff_2,0.0006349206452802439,-8.071810787308119e-06
S16_DR3_Avg,0.0006342902101812637,-9.57263039934076e-07
NCG_DR3_Avg,0.0006290267505646691,-8.83369179848468e-07
E8_Exp_Avg,0.0006217092671287122,-2.4171053091834138e-06
F4_HgtEff_Avg,0.0006174129625758079,-1.2010018296427844e-05
R32_Size_Avg,0.0006174124974129684,-6.837594940264939e-07
Winner_RankDE_Avg,0.0006130002295871115,1.5258938962229774e-06
Winner_Def_3_Avg,0.0006113085664188838,-2.320467956148902e-06
E8_OR1_Avg,0.0006040674563780851,1.0425188361532804e-07
R32_DR4_Avg,0.0005989666383447497,-2.3799919572522265e-06
S16_RankOff_3_Avg,0.0005980550993496429,-2.4189078789522656e-06
Conf_MAAC,0.0005967172161462213,-3.1822858442609373e-06
NCG_DR1_Avg,0.000595617294789415,1.5202283900536059e-06
S16_RankAdjEM_Avg,0.0005928909124307085,-2.6748877760336286e-06
RankDef_1_Seed_Avg,0.0005924039875940055,1.6247724617733072e-06
S16_DR5Rank_Avg,0.0005882733295424095,-5.444333646022289e-07
DR3_Seed_Avg,0.0005752204220502382,4.729382931715561e-07
Pts2Rank_Seed_Avg,0.0005664069391659554,-3.5710164109583473e-06
F4_DR2Rank_Avg,0.0005633988885266094,1.1352764425940406e-06
Pts1,0.0005619187359833021,2.1641774526882807e-05
WinStreak,0.0005612452897701503,3.910942726981874e-06
Winner_Hgt1_Avg,0.0005588344487116106,-2.072668106354279e-06
F4_Size_Avg,0.0005572824944152254,-1.5198902580211026e-06
Winner_Hgt5_Avg,0.0005556870102696313,-1.7092224710721553e-06
F4_Hgt5_Avg,0.0005537137675353031,2.5911500157332725e-06
E8_Hgt3_Avg,0.0005530849678529626,3.55625880952296e-06
S16_Hgt2_Avg,0.0005449604603957736,-6.599296917667493e-07
DR4_Seed_Avg,0.0005406981003261684,2.1552681999347914e-06
S16_RankOff_2_Avg,0.0005392608662686965,3.913048157529812e-06
S16_Bench_Avg,0.0005376376055273079,4.582958384145821e-07
F4_OR3_Avg,0.0005268107377629334,1.9666370966370287e-06
S16_Off_2_Avg,0.0005233684823753932,4.494832083297432e-06
NCG_Off_2_Avg,0.0005212813925952214,2.829695879453351e-06
RankDef_1,0.0005187334188706862,-1.7063507307009202e-05
NCG_HgtEff_Avg,0.0005109942025943496,-6.9396320859964045e-06
R32_Hgt1Rank_Avg,0.000509537824206222,1.9547551810752037e-06
F4_OR1_Avg,0.0005094822088095413,-3.8469098899871e-07
Winner_RankAdjEM_Avg,0.0005002461667403365,-3.915394809727458e-06
S16_DR2_Avg,0.0004999451193912949,-4.072796015548543e-06
Winner_DR5Rank_Avg,0.0004972034119400349,-7.747750851634864e-06
Hgt5_Seed_Avg,0.000496681592582244,-3.246056903189561e-06
OR2Rank,0.000496023783568843,9.128605683351655e-06
Size,0.000495408685324886,2.3914244001000938e-05
E8_Hgt1_Avg,0.000488502232761764,1.0312326292047146e-06
Hgt3,0.0004876178254412255,-9.755627523261243e-06
F4_OE_Avg,0.00048160597178161684,-4.767167813839387e-06
S16_OR5_Avg,0.00048066878741930837,-1.7519622971017141e-07
S16_Hgt3_Avg,0.00048043569723410447,-4.95606010660489e-07
NCG_Size_Avg,0.000471745285309532,-1.301725239237939e-06
E8_OE_Avg,0.0004708440083844239,2.7106740930686117e-07
F4_Pts1_Avg,0.0004657351397923634,-1.831812093609454e-06
E8_SizeRank_Avg,0.0004606647258968615,4.0894827670432887e-07
Pts1Rank_Seed_Avg,0.00046035563012697834,-9.703435939368111e-07
Winner_Pts1_Avg,0.00046035008075567796,-5.536428994782927e-06
NCG_OR1_Avg,0.00045736368081161516,6.522562262980001e-07
Off_1_Seed_Avg,0.000452245030091308,-2.8621371638133836e-06
OR3_Seed_Avg,0.00045007360249737214,1.6831581093446503e-06
S16_Def_3_Avg,0.0004481784229199977,4.356433002519142e-06
DR2,0.0004442432407268969,-1.4873150560902465e-05
First_Year,0.0004411283582258369,5.8456293605883716e-05
E8_RankAdjEM_Avg,0.00043806066168874605,-2.8265458146605044e-06
Conf_NEC,0.00043617289770010476,8.318751403812996e-06
OR1_Seed_Avg,0.0004355656341531938,8.215995051282861e-07
HgtEff,0.00043160892550995523,-3.462070928133634e-05
S16_Pts5_Avg,0.00043000305427001365,-4.909383432892727e-07
F4_DR2_Avg,0.0004272648163785459,-1.7557799355031595e-06
F4_RankOff_2_Avg,0.0004234873615685957,6.021279258708927e-07
RankAdjOE_Seed_Avg,0.0004226116958281123,-4.16790799256654e-07
R32_Off_3_Avg,0.00041891902637813624,-2.8962181281638056e-06
F4_Tempo_Avg,0.0004115022958391993,2.7437395043614036e-07
E8_RankOff_1_Avg,0.00040866772809425176,6.646098773348022e-07
HgtEff_Seed_Avg,0.000408363756851869,-3.237676274720401e-06
Winner_OR5_Avg,0.0004016803073344072,7.130494418835883e-07
R32_ExpRank_Avg,0.0004014083322883132,-1.7236051513861449e-07
Conf_MEAC,0.00039575202118968074,9.561528933055286e-06
Winner_HgtEff_Avg,0.0003916161810319194,-4.920644618613532e-06
E8_Off_3_Avg,0.0003902418903860425,-4.79789922011383e-06
Hgt3_Seed_Avg,0.000384543485722604,-4.1568715208400283e-07
E8_Pts2_Avg,0.00037971409276079017,2.309419415219979e-06
F4_AdjTempo_Avg,0.00037852931356541203,1.2971205386511231e-06
R32_RankDE_Avg,0.00037674981540544825,1.1179265125204583e-06
BenchRank,0.00037509438604923194,7.034828616893147e-07
Pts1_Seed_Avg,0.0003739337722155656,1.329793094681659e-06
SizeRank_Seed_Avg,0.00037334455839224613,-5.180444562062387e-07
F4_HgtEffRank_Avg,0.0003718896837856882,1.0206110845402298e-06
NCG_Tempo_Avg,0.0003690007864425064,2.774573832749164e-07
F4_DR4Rank_Avg,0.0003611401184423645,1.2509198272316303e-06
E8_OR4Rank_Avg,0.0003597873358934734,-1.625652927419503e-06
R32_RankDef_2_Avg,0.0003580630000353972,2.238287629028926e-07
Bench_Seed_Avg,0.0003538010303407192,3.049321062095383e-07
Pts3,0.00035139383912543854,1.1079810891217804e-05
NCG_OR2_Avg,0.0003493250025921492,1.136662770183037e-06
DR1,0.0003488498898728742,1.311659588211596e-05
Pts4,0.00034605963949626444,4.5034447536075945e-06
R32_OR3_Avg,0.0003445167476067767,4.5834764738614513e-07
R32_DR5Rank_Avg,0.00034220220636326616,7.42439821282624e-07
NCG_RankAdjEM_Avg,0.00033913391873095766,1.1730790077004795e-06
Winner_DR1_Avg,0.0003374787996409731,-1.8574959309643346e-06
F4_Hgt1Rank_Avg,0.00033675767326405207,3.7400035213880166e-06
R32_DR2Rank_Avg,0.0003342093873345426,-5.733990831585157e-06
R32_RankOE_Avg,0.00032945875734021493,-2.597861974086446e-06
NCG_Pts2_Avg,0.0003292258209863444,1.8794764899622583e-06
S16_Hgt4_Avg,0.00032721125124048365,-1.3284496350867068e-06
Winner_Size_Avg,0.0003238043965672007,1.8755713376809884e-06
Pts3Rank,0.00032264920356318556,2.6960354603284247e-06
R32_Hgt4_Avg,0.00031569752084162166,3.1274856711939713e-06
Off_2,0.00031314645079683675,1.556321709945965e-05
E8_DR2_Avg,0.000310356500304347,-1.8840676159010055e-06
F4_DR1_Avg,0.0003048419441617353,-2.087931502656614e-06
E8_DR3Rank_Avg,0.0003046441784327171,-5.056620389081663e-07
Exp,0.0003044470471897472,-1.8796345282267683e-05
Winner_ExpRank_Avg,0.00030239891264928227,1.0164778301092e-06
S16_Def_2_Avg,0.0002935306929098203,9.454023318159613e-08
Winner_DR3_Avg,0.00028909029100798197,-1.2957907619916925e-07
E8_AdjEM_Avg,0.00028749347226284194,-8.294886897039191e-07
E8_OR3_Avg,0.00028592650850693023,-1.4234242625298538e-06
E8_RankAdjOE_Avg,0.0002856076244163741,4.4953491365388133e-07
DR1Rank,0.0002855441212261397,-3.284032816954441e-06
NCG_RankOE_Avg,0.0002845840675893805,6.104027552195561e-06
S16_HgtEff_Avg,0.0002790050349448564,-1.1723021899989383e-05
S16_RankOff_1_Avg,0.0002779878451493303,-2.92500516220765e-07
F4_RankTempo_Avg,0.0002765580870208394,-1.663458470524131e-06
Winner_Exp_Avg,0.00027363357200390216,8.479601003454266e-07
RankAdjTempo_Seed_Avg,0.00026903388361531266,-1.2721670973260978e-07
R32_Hgt2_Avg,0.00026468231652382985,-4.702702218208528e-07
Winner_DR2_Avg,0.00026364327925642304,1.3823121441952145e-06
F4_RankDef_3_Avg,0.00026335280730170374,9.220560126599659e-07
S16_DR4_Avg,0.0002590293807238365,1.0801691475281389e-06
Winner_Hgt4_Avg,0.00025658114949939943,4.358179544127971e-07
R32_DR3Rank_Avg,0.0002562597658271992,1.8670690116601525e-06
E8_Def_2_Avg,0.00024997242164186357,1.3448351826955413e-06
E8_DR5_Avg,0.0002498773105321045,3.2749699977620284e-06
Winner_Off_1_Avg,0.00024920910648037646,1.8347502128925489e-07
S16_Pts1Rank_Avg,0.0002445669067053615,1.0478892105241755e-06
Hgt3Rank_Seed_Avg,0.0002442054826007355,7.884105558025531e-07
F4_Bench_Avg,0.00024115381010225313,-7.013572954580226e-07
NCG_Bench_Avg,0.00023778363102326715,6.283732740016145e-07
F4_RankDE_Avg,0.0002356372088261559,1.1385912143673227e-06
OR5_Seed_Avg,0.00023515237927832386,-1.2861698279406942e-06
R32_Def_2_Avg,0.00023162135409187778,-1.0109452409001259e-07
Winner_RankTempo_Avg,0.00022715065912202065,-1.707261151647889e-06
Winner_RankAdjDE_Avg,0.00022465012625408603,2.2866426388232626e-08
NCG_DR2Rank_Avg,0.00021862647484992436,1.9234742595315413e-06
E8_OR5Rank_Avg,0.00021795930317804326,6.940004105254634e-08
Winner_SizeRank_Avg,0.00021441845850618744,-1.7259922752552034e-07
NCG_DR4_Avg,0.00021207987645589958,1.0635995451942884e-06
F4_DR4_Avg,0.0002087424387522372,1.6566883006538254e-06
Winner_OR1_Avg,0.0002011776534895092,-8.862611205841655e-08
R32_Tempo_Avg,0.00019935780232175276,1.8850577000888667e-06
E8_Bench_Avg,0.00019756301188156707,5.787506615294817e-07
R32_Off_1_Avg,0.0001967622838882293,1.8675160907501172e-06
NCG_OR3Rank_Avg,0.0001888087100740346,-2.7178043176309548e-06
F4_Pts2_Avg,0.00018813935117589116,-2.25581567992268e-08
R32_DE_Avg,0.00018733457507046512,-2.4707415808530816e-06
F4_Hgt1_Avg,0.0001860539633384888,8.840563639189216e-07
Winner_DR4Rank_Avg,0.00018373171165763727,-8.695081131532506e-07
Pts4_Seed_Avg,0.00018261448485508655,1.0209066067016222e-06
Winner_Pts4_Avg,0.00018113450572804893,7.872109809030089e-07
S16_OR1_Avg,0.00017925197307410657,-7.169033686262888e-07
F4_DR5_Avg,0.00017831465053712233,-6.544617478442896e-07
E8_OR3Rank_Avg,0.00017337775961128268,-2.580417622894546e-06
Winner_Pts2_Avg,0.00016450638749330548,3.151628946650804e-06
Winner_DR5_Avg,0.00016449025456027303,9.162154704789049e-07
DR3Rank,0.0001632194729425675,-1.4119379290118233e-06
R32_AdjTempo_Avg,0.00015684868405610631,3.5978916198103815e-06
R32_Hgt5_Avg,0.0001551573407370307,6.45455477603095e-08
S16_DR4Rank_Avg,0.00014944384747359973,-1.1425421954054921e-07
NCG_DR2_Avg,0.00014794555058319394,-1.1063018959780017e-06
Pts2,0.00014613066202918647,-2.599566645032779e-06
Exp_Seed_Avg,0.00014579173872118322,-1.1172397155384676e-06
Hgt4Rank_Seed_Avg,0.00014249601338562148,7.624417896234442e-07
Hgt1_Seed_Avg,0.0001415475861376259,1.0850863898296405e-06
R32_OR4Rank_Avg,0.00013657701856509353,-5.914677464757915e-07
NCG_Hgt3Rank_Avg,0.0001360987309438244,-8.388399061462962e-07
R32_Pts1_Avg,0.00013404051623331002,-4.4743165953106e-07
OR1,0.00013233688485144362,-3.005008745222365e-07
S16_RankDef_3_Avg,0.00013149389369868534,1.979699898028099e-06
Conf_SWAC,0.00012994421487103985,-5.806788552620294e-06
Bench,0.00012665436670016738,-2.1065377686133407e-06
RankAdjEM_Seed_Avg,0.000125075937358337,8.848931050762629e-07
NCG_Off_1_Avg,0.00012437624575974729,-9.159642129792309e-08
E8_RankAdjDE_Avg,0.00012177210441603406,-3.401860810820936e-07
Hgt1,0.0001213036493670569,-1.5826633389424405e-06
DR1Rank_Seed_Avg,0.00012090913450339191,-9.868052572313678e-07
RankAdjDE_Seed_Avg,0.00012064316265159147,-7.018874885925151e-08
DR5Rank_Seed_Avg,0.00011996736761567745,1.9298761308582276e-07
E8_AdjTempo_Avg,0.00011571336895021967,4.029361000708358e-08
S16_RankDef_2_Avg,0.00011475272841253629,4.8026784866862e-07
R32_OR1_Avg,0.00010950939127490817,1.31914380306787e-06
NCG_OR5_Avg,0.00010486470928500821,1.0138964426235624e-07
Def_2_Seed_Avg,0.0001013321444962136,8.021774865470828e-07
NCG_DR5_Avg,9.506600066646261e-05,5.983199401573948e-07
NCG_Off_3_Avg,9.157316728616352e-05,-3.94389438265064e-06
F4_Hgt4Rank_Avg,9.056025532145862e-05,-8.073938985953741e-07
Winner_OR2_Avg,8.944222605402637e-05,1.9577140197638701e-07
NCG_RankOff_2_Avg,8.869852646416218e-05,-1.8526417891195262e-06
NCG_OE_Avg,8.343187727540372e-05,7.262101729859088e-07
R32_RankDef_3_Avg,8.300367719851996e-05,2.010606032811453e-06
Def_3,8.212262192179055e-05,-3.3502062473420476e-06
AdjEM_Seed_Avg,7.984350303809851e-05,1.1629949891555244e-06
S16_RankAdjDE_Avg,7.677650356515192e-05,5.31118138357161e-07
Winner_OR3Rank_Avg,7.014492849759794e-05,1.530738926680313e-07
R32_DR3_Avg,6.461743677150321e-05,5.204066709807977e-07
NCG_RankDef_2_Avg,6.42325531958791e-05,6.654105132401877e-07
AdjDE_Seed_Avg,6.39945117564044e-05,3.7563386961496354e-07
R32_OR4_Avg,6.2716127699069e-05,7.768138885339196e-08
RankOE_Seed_Avg,6.146694487831225e-05,-1.3170871744120656e-07
NCG_Hgt4Rank_Avg,5.9909231089284846e-05,-1.2457180767267685e-07
Winner_RankOE_Avg,5.8450204512593456e-05,1.2462854977283813e-06
E8_RankOE_Avg,5.528269237237539e-05,-1.7895055462394213e-06
AdjOE_Seed_Avg,5.158922604022111e-05,3.9011711094220456e-07
E8_Def_3_Avg,5.142487242949992e-05,-7.098541500599069e-07
Pts2_Seed_Avg,5.105927604002411e-05,1.4053915736124715e-06
F4_Off_1_Avg,5.0606832229722246e-05,4.19039374967692e-07
S16_RankAdjOE_Avg,5.049713766118378e-05,1.2099452226474694e-06
S16_Tempo_Avg,4.3306988724359406e-05,-4.9506424968534235e-08
DR2_Seed_Avg,3.8555244507268056e-05,2.586284607206093e-07
R32_HgtEff_Avg,3.823199741186543e-05,6.552374241750664e-07
R32_Hgt3_Avg,3.448432465300729e-05,1.2463377870769318e-06
E8_DR3_Avg,3.273126867858402e-05,3.8164059027232283e-07
Conf_Mid-Cont,1.463773882344624e-05,1.939725575184071e-06
