"Season","TeamName","Off_1","RankOff_1","Off_2","RankOff_2","Off_3","RankOff_3","Def_1","RankDef_1","Def_2","RankDef_2","Def_3","RankDef_3"
2019,"DePaul",19.9220134704006,115,54.4487770294222,42,25.6292095001772,322,17.4845510723373,247,45.0018175209015,313,37.5136314067612,28
2019,"Delaware",17.5985334555454,238,46.3794683776352,273,36.0219981668194,72,16.5935030728709,285,48.6391571553995,210,34.7673397717296,77
2019,"Delaware St.",17.869222096956,220,46.4487034949267,269,35.6820744081173,84,21.2134632418069,57,47.8299379982285,240,30.9565987599646,206
2019,"Denver",16.6081284495735,287,50.5770195684897,130,32.8148519819368,144,15.5111111111111,324,43.8222222222222,330,40.6666666666667,6
2019,"Detroit",18.2974989030276,205,43.0013163668276,332,38.7011847301448,29,17.9788961038961,216,50,155,32.0211038961039,174
2019,"Drake",18.8424165610477,178,48.8381918039713,185,32.319391634981,171,17.4834437086093,248,54.8344370860927,19,27.682119205298,308
2019,"Drexel",18.3355006501951,203,52.7958387516255,73,28.8686605981795,258,15.6121610517666,319,54.5603944124897,22,29.8274445357436,253
2019,"Duke",17.5310213172129,241,55.9338211899459,20,26.5351574928412,310,15.6444099378882,318,54.8913043478261,17,29.4642857142857,267
2019,"Duquesne",19.5661420672054,131,45.8528285835815,289,34.5810293492131,111,17.847882454624,224,53.2411408815903,41,28.9109766637857,284
2019,"East Carolina",20.8333333333333,67,56.8965517241379,11,22.2701149425287,350,22.2270552414093,35,49.8477598956068,166,27.9251848629839,304
2019,"East Tennessee St.",15.3753512645524,318,53.552790044159,60,31.0718586912886,196,16.8504631671813,274,45.4344949272166,303,37.7150419056021,24
2019,"Eastern Illinois",16.6138524219104,286,48.0760525124491,214,35.3100950656406,93,18.0578512396694,208,45.6198347107438,300,36.3223140495868,47
2019,"Eastern Kentucky",19.4805194805195,137,48.8311688311688,186,31.6883116883117,184,21.320831634733,53,52.7517325723604,57,25.9274357929066,337
2019,"Eastern Michigan",17.7753544165758,226,55.7251908396947,22,26.4994547437296,311,17.7195685670262,231,48.0739599383667,234,34.2064714946071,96
2019,"Eastern Washington",16.2584459459459,296,46.1148648648649,277,37.6266891891892,49,19.2746536267319,134,46.6177669111654,274,34.1075794621027,99
