mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__activation,param_clf__alpha,param_clf__hidden_layer_sizes,param_smote__k_neighbors,params,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,split3_test_neg_log_loss,split4_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision
0.31917777061462405,0.09781210978389351,0.0021506309509277343,0.0010679736703486853,tanh,0.1,"(240,)",2,"{'clf__activation': 'tanh', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (240,), 'smote__k_neighbors': 2}",-0.3712599043223266,-0.32597292931252037,-0.3445190451900402,-0.21666962205948403,-0.20983894397957567,-0.2936520889727893,0.06723986978588459,94,0.5548048048048048,0.5575423351158645,0.47323867606886477,0.3561544067282948,0.2908366345972458,0.44651537146301495,0.10692866416487665,93
0.3123908996582031,0.06954736409306256,0.0012886524200439453,3.284816245721909e-05,tanh,0.1,"(240,)",3,"{'clf__activation': 'tanh', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (240,), 'smote__k_neighbors': 3}",-0.3465209929172444,-0.2992050138463227,-0.33837395944349513,-0.22209586050326657,-0.2044964974556156,-0.2821384648331889,0.05870638347702479,87,0.5765219765219766,0.5656862745098039,0.4776556776556776,0.3578382969687317,0.2553099885189437,0.4466024428350267,0.12369011622781445,92
1.0531816959381104,0.33931681887852455,0.0013613224029541016,0.0004753676755307426,tanh,0.1,"(40, 20)",1,"{'clf__activation': 'tanh', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (40, 20), 'smote__k_neighbors': 1}",-0.2238543379422844,-0.22248318915301465,-0.1878680675657752,-0.20811750230351286,-0.21838028490465677,-0.21214067637384879,0.013330083424305951,18,0.649390243902439,0.4371693121693122,0.3863293490912346,0.34316696375519906,0.34345238095238095,0.4319016499741132,0.11410783416622232,114
1.2181379318237304,0.17086484644100575,0.0011222362518310547,1.1281003773848185e-05,tanh,0.1,"(40, 20)",2,"{'clf__activation': 'tanh', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (40, 20), 'smote__k_neighbors': 2}",-0.22721249455031992,-0.22324082052966565,-0.18825278287149516,-0.21965333116557698,-0.21105565201291734,-0.21388301622599498,0.01388123105841781,19,0.7388888888888888,0.5634319384319384,0.5264285714285714,0.2516919191919192,0.3670296871391262,0.48949420101608876,0.16767595502695998,8
0.9113428592681885,0.40209980026523634,0.0020823955535888674,0.0012674480509834798,tanh,0.1,"(40, 20)",3,"{'clf__activation': 'tanh', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (40, 20), 'smote__k_neighbors': 3}",-0.21735161299493608,-0.20403091972052123,-0.2224904096230069,-0.19862435355382024,-0.21758160075876534,-0.21201577933020999,0.009080260306334433,17,0.6778860028860029,0.5541666666666667,0.5485110399493961,0.34691520063860487,0.3920696483721694,0.503909711702568,0.11994854410750343,5
1.5845955848693847,0.14656291489275577,0.00175323486328125,0.000696472727910573,tanh,0.1,"(60, 30)",1,"{'clf__activation': 'tanh', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (60, 30), 'smote__k_neighbors': 1}",-0.23713472136650848,-0.23256758933855504,-0.20405170315706825,-0.20166238874016407,-0.21643198151342682,-0.21836967682314454,0.014433295705507736,22,0.6828703703703703,0.43619465329991647,0.48638453816581406,0.24364197530864198,0.33618780845671603,0.4370558691202918,0.14862175364914235,110
1.1703729152679443,0.14680121383886274,0.0011713504791259766,1.4882361951291615e-05,tanh,0.1,"(60, 30)",2,"{'clf__activation': 'tanh', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (60, 30), 'smote__k_neighbors': 2}",-0.27595409439408525,-0.22245808376405848,-0.1974950815971589,-0.20389502466930176,-0.22122043842532949,-0.22420454456998679,0.027625506086655715,24,0.5668445539135194,0.5560185185185185,0.5289868506883647,0.2296099290780142,0.3461468219219148,0.44552133482406636,0.13445331708730923,97
1.2734987258911132,0.3546500459571022,0.001172351837158203,9.977639503212407e-06,tanh,0.1,"(60, 30)",3,"{'clf__activation': 'tanh', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (60, 30), 'smote__k_neighbors': 3}",-0.2317461415946999,-0.22118168553850137,-0.2082312458995689,-0.21741794662749636,-0.2249762017185827,-0.22071064427576986,0.007832959886021588,23,0.6773809523809524,0.5433004052684903,0.5568274318274318,0.2463079725374807,0.3671313679135957,0.47818962598559017,0.1524490344275124,12
1.6898350715637207,0.19861776033422843,0.001995229721069336,0.0007319866721523478,relu,0.0001,"(160,)",1,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (160,), 'smote__k_neighbors': 1}",-0.23427514159767182,-0.21053027449279127,-0.2385451096665406,-0.24505879267390104,-0.3234681917109132,-0.2503755020283636,0.038360476092415004,63,0.6157828282828283,0.5271651828255602,0.49661431291104186,0.2157985493246564,0.32571428571428573,0.43621503181167454,0.144885083632722,112
1.5776508331298829,0.3503362740783929,0.001581573486328125,0.00060126130226351,relu,0.0001,"(160,)",2,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (160,), 'smote__k_neighbors': 2}",-0.23058266902844962,-0.21696424715943904,-0.24448376127714064,-0.23727005020729583,-0.2575536385566638,-0.2373708732457978,0.013568031999887752,45,0.5754428341384863,0.5823713323713324,0.5277765727726685,0.2384006753647423,0.35048552646753545,0.45489538822295295,0.1370144883156474,53
1.850742721557617,0.33422123798934594,0.006403017044067383,0.009650036441095052,relu,0.0001,"(160,)",3,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (160,), 'smote__k_neighbors': 3}",-0.23557242239341972,-0.24687428308954662,-0.25601368864064483,-0.25633766618568915,-0.26394565711255097,-0.25174874348437026,0.009730841679692931,64,0.5677002583979328,0.5699134199134199,0.502084423512995,0.24417833769150082,0.36154982332047697,0.44908525256726506,0.12737909788556173,78
2.1270094394683836,0.3929038888831789,0.0015739917755126954,0.0005764138136949494,relu,0.0001,"(200,)",1,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (200,), 'smote__k_neighbors': 1}",-0.20856842914584076,-0.21395848253319993,-0.22832090513066042,-0.24321474643053645,-0.2782710528338035,-0.2344667232148082,0.024997711315292177,39,0.6556637806637806,0.5271651828255602,0.520657034743722,0.23122504291685325,0.34781234251156823,0.45650467673229683,0.14922313344045865,48
1.8292799949645997,0.3375415518332683,0.0017719745635986328,0.000804752922651911,relu,0.0001,"(200,)",2,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (200,), 'smote__k_neighbors': 2}",-0.19568135100443462,-0.20205094022023493,-0.24956342222788752,-0.24277476752469182,-0.3050637348081832,-0.23902684315708642,0.039324258626121086,47,0.575925925925926,0.5742013977308094,0.5324995495274132,0.2440473393961766,0.32868589743589743,0.4510720220032445,0.13799809087495715,67
1.6786186218261718,0.3502674400296967,0.0017536640167236327,0.0007951863264535296,relu,0.0001,"(200,)",3,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (200,), 'smote__k_neighbors': 3}",-0.24520703621389695,-0.2430004480224248,-0.257612362916774,-0.24020570474481792,-0.31693980706261193,-0.2605930717921051,0.02879484133687934,71,0.566183574879227,0.561574074074074,0.48021668575792287,0.32404178774041786,0.33775721571774203,0.45395466763387676,0.10511532909522592,57
1.9310851097106934,0.18015862677690583,0.0011470317840576172,3.7051505235598755e-05,relu,0.0001,"(240,)",1,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (240,), 'smote__k_neighbors': 1}",-0.20527485329897308,-0.2307893529182735,-0.2348358278342201,-0.2502439657618273,-0.29465801228159977,-0.24316040241897877,0.029529093894277696,53,0.6778860028860029,0.5268157768157768,0.4310185185185185,0.23374357962955894,0.331374087392394,0.4401675930484502,0.15397958038618123,105
1.7786736965179444,0.55844262778438,0.0017362594604492187,0.000751820795761991,relu,0.0001,"(240,)",2,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (240,), 'smote__k_neighbors': 2}",-0.2299881583007631,-0.2061787665288973,-0.24648970537747364,-0.2417566490705875,-0.2608574980763663,-0.23705415547081757,0.018335539946323243,44,0.5745370370370371,0.5823713323713324,0.5323110125741704,0.24573373486416963,0.35977701543739277,0.4589460264568205,0.13361997087846297,44
1.6560293674468993,0.23239815577913203,0.001905202865600586,0.0006009895585285277,relu,0.0001,"(240,)",3,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (240,), 'smote__k_neighbors': 3}",-0.22971569610117926,-0.21324491186088843,-0.267008761785909,-0.24433729277765778,-0.2769313223771902,-0.24624759698056495,0.023403620242313617,58,0.5878306878306878,0.568462742930828,0.4959207459207459,0.23611111111111108,0.3591553183658447,0.44949612123184346,0.13352106828419488,74
0.8830173969268799,0.256211538542293,0.001528310775756836,0.0009004470655285859,relu,0.0001,"(40, 20)",1,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (40, 20), 'smote__k_neighbors': 1}",-0.1624293485102124,-0.24666651442008594,-0.22071166315898538,-0.23660311500931921,-0.35746639106635775,-0.24477540643299212,0.06345007115827189,56,0.5995670995670995,0.549055934649155,0.48781676413255354,0.3254616785764327,0.33435730935730934,0.45925175725651,0.11141593553168541,42
0.8297948837280273,0.21054613302432146,0.0013339519500732422,0.0005192144259728265,relu,0.0001,"(40, 20)",2,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (40, 20), 'smote__k_neighbors': 2}",-0.22363417768506288,-0.24126542506688756,-0.2402263147918738,-0.22371293141985707,-0.438917728002294,-0.2735513153931951,0.08303561880601562,79,0.5412962962962963,0.6035353535353536,0.5383825944170771,0.3309232004439485,0.33858455387690767,0.47054439971391665,0.11331542307014923,23
0.6373484611511231,0.14912919414552026,0.002129983901977539,0.000527536035986864,relu,0.0001,"(40, 20)",3,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (40, 20), 'smote__k_neighbors': 3}",-0.24605629460891598,-0.21275396027050641,-0.28808122005162035,-0.25508275944768805,-0.24098778424542536,-0.2485924037248312,0.02429052263086709,59,0.5406101834673264,0.5483416945373467,0.5050962379702537,0.3251179587688734,0.38387031128966614,0.46060727720669326,0.0898030934580925,39
1.0344276905059815,0.15371942371638167,0.0018610954284667969,0.0006446695890488474,relu,0.0001,"(60, 30)",1,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (60, 30), 'smote__k_neighbors': 1}",-0.1948778264435882,-0.20600959884633144,-0.2546622769454758,-0.25529051566808264,-0.5179888237201332,-0.2857658083247222,0.11869741379397547,88,0.7575825825825826,0.5788084464555052,0.5545697358197358,0.22655190401669273,0.32461674128340795,0.4884258820315848,0.1899477621617544,9
0.9271390438079834,0.21415223347334256,0.0016376018524169923,0.0006380559884773735,relu,0.0001,"(60, 30)",2,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (60, 30), 'smote__k_neighbors': 2}",-0.1962746461551824,-0.20728759530671845,-0.25096243346243036,-0.2593842872177108,-0.47904178238169215,-0.2785901489047468,0.10312410900443413,83,0.6163113695090439,0.5673493173493174,0.5383252818035427,0.25177563361642963,0.332977000830458,0.46134772062175833,0.14253078071929232,38
0.6908040046691895,0.06018121629174849,0.0014235973358154297,0.0006302383435349932,relu,0.0001,"(60, 30)",3,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (60, 30), 'smote__k_neighbors': 3}",-0.2446706632304582,-0.23107931446954086,-0.2819251534802058,-0.30121204222465064,-0.2817158880338497,-0.26812061228774103,0.026047638934315512,77,0.5769595176571921,0.5544181347752777,0.5505496033018968,0.2216970121381886,0.348573527921354,0.4504395591587819,0.1410962126788272,72
1.6884789943695069,0.16640176791886807,0.0018491744995117188,0.0006558239275536613,relu,0.001,"(160,)",1,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (160,), 'smote__k_neighbors': 1}",-0.2340482264176071,-0.2109822712521511,-0.23855491816592353,-0.2444250113155427,-0.3222659030662038,-0.25005526604348566,0.037845100365519774,62,0.6157828282828283,0.5347409404013177,0.49670248078266943,0.22175093027703735,0.32468864468864467,0.43873316488649944,0.1442303439480067,107
1.4889821052551269,0.32512156054516766,0.0017299175262451172,0.0007891689167928205,relu,0.001,"(160,)",2,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (160,), 'smote__k_neighbors': 2}",-0.23044859801508735,-0.21610014072468733,-0.23518971121306262,-0.23726045849203267,-0.2569891045429195,-0.2351976025975579,0.01316351843740942,41,0.5754428341384863,0.5827207383811157,0.5250532612258276,0.23878330230789246,0.35048552646753545,0.45449713250417145,0.136673475024497,54
1.61696515083313,0.29802005587952435,0.0016804218292236328,0.0007167963348225525,relu,0.001,"(160,)",3,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (160,), 'smote__k_neighbors': 3}",-0.23605274487863528,-0.24682255169772746,-0.256942061986434,-0.25524929291592285,-0.2638825741824802,-0.25178984513223995,0.009561145766274547,65,0.5677002583979328,0.5699134199134199,0.5013656977942693,0.24410473606423574,0.36154982332047697,0.448926787098067,0.12734327508613638,79
1.8962564945220948,0.2967546144695206,0.0016450881958007812,0.0006455337548101674,relu,0.001,"(200,)",1,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (200,), 'smote__k_neighbors': 1}",-0.20850248315488606,-0.21168299958000167,-0.22819894434210344,-0.24260952600492577,-0.27706578829602185,-0.23361194827558776,0.024939355479411483,36,0.6556637806637806,0.5275280275280275,0.5205473856209151,0.23115837650721371,0.34781234251156823,0.456541982566301,0.14926828543511506,47
1.8005896091461182,0.2652776991638333,0.0014084339141845702,0.0006159715634385826,relu,0.001,"(200,)",2,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (200,), 'smote__k_neighbors': 2}",-0.19595347908899577,-0.2016482802928156,-0.24883018268896842,-0.24206457360951297,-0.3028489055388545,-0.23826908424382945,0.0385439737962465,46,0.575925925925926,0.5742013977308094,0.5324043658228634,0.2438406595019967,0.33031540319583796,0.45133755043548673,0.13776134196948428,63
1.6807984828948974,0.4472372133962335,0.0018573760986328124,0.0009104298026724531,relu,0.001,"(200,)",3,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (200,), 'smote__k_neighbors': 3}",-0.24559158103519874,-0.23035039473663463,-0.2571980165447645,-0.23976874509151025,-0.31423081407943676,-0.25742791029750894,0.029704408374261443,69,0.566183574879227,0.5620791245791246,0.48021668575792287,0.32404178774041786,0.33600282975282975,0.45370480054190443,0.1056083326835991,58
1.9339888095855713,0.1696127796793176,0.0014420032501220703,0.0006336899135365327,relu,0.001,"(240,)",1,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (240,), 'smote__k_neighbors': 1}",-0.19840454097174498,-0.23102858627745984,-0.2349495467547772,-0.24988329091372838,-0.2937360401055813,-0.24160040100465832,0.031011644853409102,50,0.5939613526570048,0.5268157768157768,0.4310185185185185,0.23067850744683968,0.331374087392394,0.42276964856610677,0.1307305590193389,116
1.7307139396667481,0.3137380249914764,0.001451253890991211,0.0006528094876050556,relu,0.001,"(240,)",2,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (240,), 'smote__k_neighbors': 2}",-0.23036599510537217,-0.22456306312240767,-0.2461020951328586,-0.24142553967100336,-0.2602909012984702,-0.2405495188660224,0.01249473184522366,48,0.5745370370370371,0.5823713323713324,0.5321295902229367,0.24573373486416963,0.3601398601398601,0.45898231092706726,0.13354628791410586,43
1.661129903793335,0.23409573057044206,0.0011223316192626952,1.4753930388961873e-05,relu,0.001,"(240,)",3,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (240,), 'smote__k_neighbors': 3}",-0.23003067925764517,-0.21317544993673687,-0.2678359678233279,-0.2437584103660854,-0.2762996608736289,-0.24622003365148487,0.023375764722096883,57,0.5878306878306878,0.568462742930828,0.4959207459207459,0.23620268620268617,0.35740093240093246,0.4491635590571761,0.1337309354012027,77
1.0109300136566162,0.21226429417352163,0.0021742820739746095,0.0012246055605017736,relu,0.001,"(40, 20)",1,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (40, 20), 'smote__k_neighbors': 1}",-0.16825634431002792,-0.2509141397123201,-0.24205324506441916,-0.23829085044195772,-0.4861106180166152,-0.277125039509068,0.10858406981937875,81,0.5908885604007555,0.6013609677993239,0.5190592903828197,0.31705257936507936,0.32623299319727894,0.4709188782290516,0.12516725283211885,22
0.8058267116546631,0.21948996207342777,0.0016546249389648438,0.0007022437830854431,relu,0.001,"(40, 20)",2,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (40, 20), 'smote__k_neighbors': 2}",-0.21042111143995157,-0.24121956316724003,-0.2529076170798193,-0.22303233795603358,-0.38074849912457437,-0.26166582575352376,0.0613090631058642,72,0.5425728920409771,0.6035353535353536,0.5401516085295205,0.3308519855172999,0.3388550068856974,0.4711933693017697,0.11364314496198918,21
0.6526045799255371,0.15373361985443562,0.001641559600830078,0.0007001364351989981,relu,0.001,"(40, 20)",3,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (40, 20), 'smote__k_neighbors': 3}",-0.25201362957568635,-0.24576098194026597,-0.28817685332856374,-0.2606536056129724,-0.23647792828214545,-0.2566165997479268,0.017646217063312656,68,0.5961657390228818,0.5042044595616024,0.4996928418803419,0.32461252149515796,0.3883009376070772,0.4625952999134123,0.09540179390455848,35
0.9731885910034179,0.17714390944476294,0.0022155284881591798,0.0005626288012518677,relu,0.001,"(60, 30)",1,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (60, 30), 'smote__k_neighbors': 1}",-0.17239009155066662,-0.2026934860472149,-0.23541233187913355,-0.25583105938415945,-0.5177861608856852,-0.2768226259493719,0.12379028000163791,80,0.6592522974101922,0.5785953177257526,0.5548433048433048,0.23392763667993025,0.3250915750915751,0.470342026350151,0.1621948142861353,25
0.9925663471221924,0.22625303841698027,0.001680135726928711,0.0006850906656139214,relu,0.001,"(60, 30)",2,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (60, 30), 'smote__k_neighbors': 2}",-0.2224370360299676,-0.195427914736895,-0.2451172492640135,-0.2530462556923388,-0.42444052275902,-0.268093795696447,0.0807013248567657,76,0.6821857571857572,0.572465055674011,0.5359649122807018,0.24022210616413514,0.33073710965867825,0.47231498819265666,0.1625044553907223,19
0.6982764720916748,0.10626702513999697,0.0014004230499267579,0.0005507427355785032,relu,0.001,"(60, 30)",3,"{'clf__activation': 'relu', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (60, 30), 'smote__k_neighbors': 3}",-0.23936797815625221,-0.23351785766831842,-0.28193407643645113,-0.3046257183707259,-0.273624477526707,-0.2666140216316909,0.026707461931876328,75,0.5775132275132275,0.5548433048433048,0.5503038628038628,0.31122647413177995,0.35808990867974533,0.47039535559438406,0.11219475065614311,24
1.5970847606658936,0.23561063818850164,0.002195405960083008,0.0006118843531277667,relu,0.01,"(160,)",1,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__hidden_layer_sizes': (160,), 'smote__k_neighbors': 1}",-0.24190546196219254,-0.21220010333141662,-0.23466921666084087,-0.23899192816611978,-0.29160414315685873,-0.24387417065548572,0.02605317677182202,54,0.6152777777777778,0.5347409404013177,0.49670248078266943,0.2229594802871677,0.3396797918324337,0.4418720942162732,0.14146838811407886,103
1.508929395675659,0.3820910382505124,0.0011030197143554687,2.4918380270814245e-05,relu,0.01,"(160,)",2,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__hidden_layer_sizes': (160,), 'smote__k_neighbors': 2}",-0.2332072756712161,-0.21801496328855732,-0.2320211135262904,-0.23416522602552645,-0.2515898040865679,-0.23379967651963166,0.010670460741344433,38,0.5749802994483846,0.5827207383811157,0.5251322751322751,0.24093567251461986,0.3515038665038665,0.45505457039605235,0.13576550839174692,52
1.6295599460601806,0.3346380913956567,0.0021512508392333984,0.0005448346461008752,relu,0.01,"(160,)",3,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__hidden_layer_sizes': (160,), 'smote__k_neighbors': 3}",-0.2393964086184367,-0.24820537382188693,-0.2621456764641486,-0.2375898870258045,-0.2585075045476642,-0.2491689700955882,0.009860119413362036,61,0.566183574879227,0.5699134199134199,0.48997557997558006,0.23558511063183962,0.3615419918097706,0.44463993544196745,0.12894247622629626,102
1.7438949584960937,0.18254165407232278,0.0015711307525634766,0.0006241859125376701,relu,0.01,"(200,)",1,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__hidden_layer_sizes': (200,), 'smote__k_neighbors': 1}",-0.21972960430169639,-0.2241477446899144,-0.22682689181117963,-0.2378827915381794,-0.2674087907412151,-0.235199164616437,0.017182537642632875,42,0.5883357383357384,0.5282972582972583,0.49484309090066286,0.2340938183680119,0.3503268643020196,0.43917935404073816,0.12902939301661553,106
1.7266316413879395,0.3217326645454898,0.0023921966552734376,0.0008382101974037049,relu,0.01,"(200,)",2,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__hidden_layer_sizes': (200,), 'smote__k_neighbors': 2}",-0.22105720287170896,-0.2023428820381231,-0.2426028712779107,-0.22945637147929832,-0.2683507172580928,-0.23276200898502677,0.022075559956179523,34,0.5754428341384863,0.5742013977308094,0.5321295902229367,0.24532548828323475,0.35251214027927363,0.45592229013094815,0.13351204617008808,50
1.6929936408996582,0.4082865385847096,0.0016796588897705078,0.0006202568645822779,relu,0.01,"(200,)",3,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__hidden_layer_sizes': (200,), 'smote__k_neighbors': 3}",-0.2474024016807366,-0.23258129649779744,-0.2563926056963483,-0.23433369513984656,-0.2962837400755268,-0.25339874781805116,0.023155493628992354,66,0.566183574879227,0.5599967061923584,0.48032407407407407,0.3242031804531804,0.34123356514660863,0.4543882201490897,0.10399629098363329,55
1.9938414096832275,0.19237811713727582,0.00213475227355957,0.000866603363303963,relu,0.01,"(240,)",1,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__hidden_layer_sizes': (240,), 'smote__k_neighbors': 1}",-0.19990546659520078,-0.23233988860701774,-0.23312918715338526,-0.24548739343712067,-0.3100385114244942,-0.24418008944344374,0.03622594599231736,55,0.5780883367839889,0.5268157768157768,0.41435185185185186,0.22841006642703354,0.3314278872468528,0.4158187838251008,0.12719885450894036,118
1.5823922157287598,0.23890765386953208,0.001419973373413086,0.000618807132237728,relu,0.01,"(240,)",2,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__hidden_layer_sizes': (240,), 'smote__k_neighbors': 2}",-0.23161924725499228,-0.22584415887041598,-0.2329309944365956,-0.23168204670866735,-0.25474239245158176,-0.2353637679444506,0.00999648876459276,43,0.5745370370370371,0.5827207383811157,0.5285423998659292,0.32803893637226966,0.36090909090909085,0.4749496405130885,0.10862084963972858,14
1.6835237503051759,0.3518119584819697,0.001448678970336914,0.0006872759249645653,relu,0.01,"(240,)",3,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__hidden_layer_sizes': (240,), 'smote__k_neighbors': 3}",-0.2202378234802834,-0.2317816397562565,-0.26731694232730024,-0.23871275467257516,-0.25588186323686424,-0.2427862046946559,0.01684859816964161,52,0.557276850133993,0.5689252776209298,0.49076923076923074,0.2311512717536814,0.36118077324973874,0.44186068070551465,0.12865928082502143,104
0.8239379405975342,0.19920425086443178,0.0013301372528076172,0.0005209877271277055,relu,0.01,"(40, 20)",1,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__hidden_layer_sizes': (40, 20), 'smote__k_neighbors': 1}",-0.20830955004305082,-0.22556803204500211,-0.23436634156969358,-0.24124615312045575,-0.4173009649500085,-0.26535820834564217,0.07676756586233036,74,0.5984848484848485,0.612781954887218,0.5010500190912561,0.3243518518518519,0.33304268195572545,0.47394227125418,0.12470134652746555,15
0.814960527420044,0.1727745872615027,0.0011098384857177734,5.9074523974428764e-05,relu,0.01,"(40, 20)",2,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__hidden_layer_sizes': (40, 20), 'smote__k_neighbors': 2}",-0.22663535277090144,-0.2447533480658676,-0.24443034287553736,-0.24881698082033452,-0.3177954609474843,-0.25648629709602505,0.03159657888605678,67,0.5968518518518519,0.5913825757575758,0.5406505393919581,0.2554971760616922,0.35565379703310734,0.468007188019237,0.1377557837948473,29
0.6101134777069092,0.11971307857360099,0.0015010356903076172,0.0005145368443824578,relu,0.01,"(40, 20)",3,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__hidden_layer_sizes': (40, 20), 'smote__k_neighbors': 3}",-0.24762986132658396,-0.23331864677905625,-0.2791453871356136,-0.26447803344908966,-0.2697383641653727,-0.25886205857114325,0.016369940475052837,70,0.5957575757575757,0.561281179138322,0.5054866850321396,0.3147184514831573,0.3532640486128858,0.46610158800481616,0.11231222543917237,31
1.0107344150543214,0.18064571156832793,0.0013862133026123046,0.0005141844412649327,relu,0.01,"(60, 30)",1,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__hidden_layer_sizes': (60, 30), 'smote__k_neighbors': 1}",-0.19495421334992646,-0.20630715717056358,-0.24060160581947154,-0.2569308428502211,-0.48978149112361297,-0.27771506206275914,0.10837897369691284,82,0.7423048048048049,0.5660866910866911,0.5380329909741675,0.22595443010040825,0.32578457578457576,0.47963269855012947,0.18325033759702936,10
0.871246337890625,0.17912290398628275,0.0014005661010742187,0.0005639928959396869,relu,0.01,"(60, 30)",2,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__hidden_layer_sizes': (60, 30), 'smote__k_neighbors': 2}",-0.1941285439200422,-0.191936484519199,-0.23259273235517075,-0.24527076461350986,-0.4622163232844278,-0.2652289697384699,0.10069213508568386,73,0.6174457994579945,0.5739331251626334,0.5314675577833472,0.2519449671972608,0.3268696380197697,0.46033221752420117,0.14414408534860285,41
0.6699560642242431,0.11575037887079138,0.001976346969604492,0.0007166767722522959,relu,0.01,"(60, 30)",3,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__hidden_layer_sizes': (60, 30), 'smote__k_neighbors': 3}",-0.2394829993020949,-0.23480088342968639,-0.3188708102402474,-0.2874543368869255,-0.2709701129554833,-0.2703158285628875,0.031188836109633016,78,0.5883357383357384,0.5540099715099716,0.4959222769567598,0.3116368286445013,0.3574584857866592,0.461472660246726,0.10873260373048861,37
