Year,Team,Conf,Round,Wins,Conf Tourney,Region,Seed,Tempo,RankTempo,AdjTempo,RankAdjTempo,OE,RankOE,AdjOE,RankAdjOE,DE,RankDE,AdjDE,RankAdjDE,AdjEM,RankAdjEM,Off_1,RankOff_1,Off_2,RankOff_2,Off_3,RankOff_3,Def_1,RankDef_1,Def_2,RankDef_2,Def_3,RankDef_3,R32_Actual,S16_Actual,E8_Actual,F4_Actual,NCG_Actual,Winner_Actual,First_Year
2016,Indiana,Big Ten,3,25,0,South,5,68.7995,188,67.7325,185,119.203,2,120.855,6,100.165,92,98.0589,55,22.7957,12,17.4334,318,46.7658,279,35.8008,36,17.123,314,56.1504,20,26.7266,279,0.575,0.275,0.075,0.05,0.025,0.0,0
2016,Chattanooga,Southern,1,29,1,South,12,67.4188,253,66.1763,263,109.685,64,107.156,129,98.6493,58,99.7384,86,7.41784,104,22.8212,55,47.7503,254,29.4285,165,17.0971,315,52.9831,74,29.9199,155,0.425,0.15,0.0,0.0,0.0,0.0,0
2016,Kentucky,SEC,2,26,1,South,4,68.1451,222,66.9955,232,116.122,8,122.508,2,99.1131,70,97.3082,48,25.1996,7,19.6085,222,54.806,47,25.5855,265,24.3166,22,51.0812,140,24.6022,324,0.8,0.5,0.175,0.125,0.025,0.0,0
2016,Stony Brook,AEC,1,26,1,South,13,67.5992,245,66.9582,237,111.257,41,107.481,122,95.9682,27,98.9433,70,8.53773,92,17.1478,325,57.3891,11,25.4632,268,17.1975,309,52.2293,98,30.5732,129,0.2,0.075,0.0,0.0,0.0,0.0,0
2016,Notre Dame,ACC,4,21,0,South,6,65.4047,326,64.933,312,115.106,10,119.69,9,107.796,269,103.709,155,15.9813,37,18.4172,279,52.5148,98,29.068,181,16.0173,335,51.6332,113,32.3495,61,0.55,0.2,0.025,0.0,0.0,0.0,0
2016,Michigan,Big Ten,1,23,0,South,11,65.9924,314,65.9134,276,112.432,28,115.094,29,102.956,150,100.54,98,14.5538,44,15.8546,340,45.1663,311,38.9791,13,16.0369,334,52.9807,75,30.9824,108,0.45,0.2,0.075,0.05,0.0,0.0,0
2016,West Virginia,Big 12,1,26,0,South,3,70.7679,88,69.3697,101,110.829,44,116.39,23,93.9723,14,90.4754,3,25.9146,6,23.7905,27,53.4012,79,22.8083,327,28.9936,2,44.5396,328,26.4668,288,0.85,0.6,0.3,0.075,0.05,0.05,0
2016,Stephen F Austin,Southland,2,27,1,South,14,69.1402,164,67.4268,207,115.066,11,111.339,67,93.0518,7,96.9336,43,14.405,45,18.9713,254,50.9275,153,30.1012,144,21.595,120,54.4795,46,23.9254,332,0.15,0.0,0.0,0.0,0.0,0.0,0
2016,Wisconsin,Big Ten,3,20,0,South,7,64.0913,343,63.2633,343,106.662,113,111.769,57,99.9787,89,95.4038,28,16.3651,33,21.5761,120,49.4732,203,28.9507,185,19.8655,214,53.0942,69,27.0404,266,0.625,0.2,0.075,0.05,0.025,0.025,0
2016,Pittsburgh,ACC,1,21,0,South,10,66.4386,296,65.557,295,112.668,25,115.484,28,102.873,147,99.2827,75,16.2013,35,21.0702,143,54.097,62,24.8328,281,17.6849,295,52.2738,95,30.0413,146,0.375,0.125,0.025,0.0,0.0,0.0,0
2016,Xavier,Big East,2,27,0,South,2,72.8035,32,71.9214,31,111.904,35,117.096,19,97.5523,41,95.3858,27,21.71,18,22.8718,52,49.1779,217,27.9503,213,19.6906,221,48.5786,240,31.7308,79,0.925,0.65,0.5,0.2,0.075,0.0,0
2016,Weber State,Big Sky,1,26,1,South,15,68.5252,197,66.9958,231,107.01,106,103.593,183,98.1506,50,100.851,103,2.74146,140,22.0482,87,45.9585,303,31.9932,107,16.5983,327,57.8203,5,25.5814,311,0.075,0.025,0.0,0.0,0.0,0.0,0
2016,Oregon,Pac-12,4,28,1,East,1,69.4792,145,68.0532,163,112.707,23,119.63,10,99.622,83,96.8455,41,22.7847,13,21.6058,119,51.8263,122,26.5679,245,18.6374,273,50.5873,156,30.7753,119,1.0,0.875,0.675,0.375,0.25,0.175,0
2016,Holy Cross,Patriot,1,15,1,East,16,64.729,338,63.6033,338,99.1292,264,97.0369,306,105.656,220,108.525,251,-11.4879,286,20.5558,175,46.2285,291,33.2157,78,18.5685,275,47.9346,263,33.4969,34,0.0,0.0,0.0,0.0,0.0,0.0,0
2016,Saint Joseph's,A-10,2,27,1,East,8,70.4815,99,70.3117,68,109.969,58,113.435,38,98.8604,62,98.7988,63,14.6358,43,20.7554,165,52.1583,110,27.0863,230,15.3846,341,50.5948,155,34.0206,28,0.625,0.075,0.05,0.05,0.05,0.0,0
2016,Cincinnati,AAC,1,22,0,East,9,65.806,321,64.1147,332,108.015,89,110.035,87,93.5777,9,92.8755,12,17.1593,31,19.1894,244,49.5451,198,31.2655,122,16.7464,325,48.8038,231,34.4498,22,0.375,0.05,0.025,0.025,0.0,0.0,0
2016,Baylor,Big 12,1,22,0,East,5,67.1496,266,66.4547,251,112.458,27,118.756,13,102.671,142,98.8407,65,19.9152,24,21.3349,132,54.3504,57,24.3147,293,20.9544,153,50.1518,177,28.8937,192,0.575,0.275,0.075,0.05,0.025,0.0,0
2016,Yale,Ivy,2,22,0,East,12,66.9779,276,65.9753,274,110.744,45,109.51,91,94.2337,15,95.6837,33,13.8265,51,21.1699,137,53.4819,78,25.3482,274,19.8818,213,51.2628,128,28.8555,195,0.425,0.15,0.0,0.0,0.0,0.0,0
2016,Duke,ACC,3,23,0,East,4,68.4041,206,67.5008,202,118.081,4,121.786,3,105.037,201,99.7328,85,22.0532,14,21.4384,128,44.863,315,33.6986,67,14.8333,348,59.1798,2,25.987,301,0.8,0.5,0.175,0.125,0.025,0.0,0
2016,UNC Wilmington,CAA,1,25,1,East,13,70.5306,95,70.1618,75,109.082,71,110.051,86,100.524,102,100.792,101,9.25855,82,19.6539,221,53.152,86,27.1941,227,29.1444,1,49.1979,212,21.6578,349,0.2,0.075,0.0,0.0,0.0,0.0,0
2016,Texas,Big 12,1,20,0,East,6,66.9315,279,65.1637,309,105.726,129,112.821,46,101.058,111,95.7146,34,17.1061,32,21.0191,146,49.4268,207,29.5541,160,21.9263,100,50.2441,169,27.8296,236,0.55,0.2,0.025,0.0,0.0,0.0,0
2016,Northern Iowa,MVC,2,22,1,East,11,63.7045,346,62.3968,346,105.503,132,108.298,104,98.1641,51,98.2039,58,10.0945,76,19.5234,226,44.4816,320,35.995,35,15.4464,340,51.6071,114,32.9464,47,0.45,0.2,0.075,0.05,0.0,0.0,0
2016,Texas A&M,SEC,3,26,0,East,3,68.3815,208,66.5488,249,110.081,54,114.159,32,95.4495,24,92.3528,8,21.8057,17,19.9788,207,50.2122,178,29.8091,152,18.3483,279,47.1115,287,34.5403,21,0.85,0.6,0.3,0.075,0.05,0.05,0
2016,Green Bay,Horizon,1,23,1,East,14,76.8253,5,76.1219,5,107.029,104,108.225,107,103.144,152,104.236,170,3.98885,127,21.7716,110,52.2946,108,25.9338,258,19.9345,208,51.3641,120,28.7013,206,0.15,0.0,0.0,0.0,0.0,0.0,0
2016,Oregon State,Pac-12,1,19,0,East,7,68.5821,194,67.1452,221,104.95,149,110.836,72,102.881,148,98.3992,62,12.4371,60,20.0718,201,51.3696,137,28.5586,195,21.5785,122,48.4489,242,29.9726,153,0.625,0.2,0.075,0.05,0.025,0.025,0
2016,VCU,A-10,2,24,0,East,10,69.9071,128,69.4498,97,109.987,57,110.984,69,95.4471,23,94.769,22,16.2152,34,17.9432,299,53.7936,74,28.2632,204,20.2459,190,54.918,36,24.8361,321,0.375,0.125,0.025,0.0,0.0,0.0,0
2016,Oklahoma,Big 12,5,25,0,East,2,71.2898,72,69.8681,84,111.285,39,117.285,18,97.6891,43,92.4357,11,24.849,8,17.9783,297,43.1479,332,38.8738,14,16.9266,319,51.3503,123,31.7231,81,0.925,0.65,0.5,0.2,0.075,0.0,0
2016,Cal State Bakersfield,WAC,1,24,1,East,15,68.1166,224,67.6197,192,104.634,162,103.37,188,92.1481,4,96.8714,42,6.49871,107,20.1489,196,57.2359,14,22.6152,329,23.8915,33,48.096,257,28.0125,231,0.075,0.025,0.0,0.0,0.0,0.0,0
2016,Virginia,ACC,4,26,0,Midwest,1,61.1656,351,60.6947,351,114.8,12,120.224,8,97.2545,37,91.1288,6,29.0952,3,18.0503,295,56.3595,26,25.5903,264,19.4869,228,48.7849,233,31.7282,80,1.0,0.875,0.675,0.375,0.25,0.175,0
2016,Hampton,MEAC,1,21,1,Midwest,16,71.8773,53,71.2725,44,102.131,209,99.7519,258,100.925,106,106.561,209,-6.80879,241,22.4499,68,51.2642,141,26.286,249,21.0595,146,51.8454,108,27.0951,265,0.0,0.0,0.0,0.0,0.0,0.0,0
2016,Texas Tech,Big 12,1,19,0,Midwest,8,66.9205,280,65.9989,272,107.068,103,113.846,35,103.316,156,99.1212,73,14.7244,42,23.8612,26,52.0607,114,24.0781,305,18.9624,259,48.0322,259,33.0054,44,0.625,0.075,0.05,0.05,0.05,0.0,0
2016,Butler,Big East,2,21,0,Midwest,9,70.1183,112,67.7286,186,113.775,18,117.318,17,101.794,127,101.468,115,15.8497,39,21.4556,126,51.7058,126,26.8385,237,20.3498,186,50.0853,179,29.5648,173,0.375,0.05,0.025,0.025,0.0,0.0,0
2016,Purdue,Big Ten,1,26,0,Midwest,5,67.8939,231,67.5995,195,114.086,16,117.0,20,94.9121,20,92.4061,10,24.5939,9,19.7359,217,50.7704,157,29.4938,162,18.1499,283,53.0469,71,28.8032,200,0.575,0.275,0.075,0.05,0.025,0.0,0
2016,Arkansas Little Rock,Sun Belt,2,29,1,Midwest,12,64.0516,344,63.2633,342,108.823,75,108.951,95,93.1235,8,95.6244,32,13.3265,57,18.0915,292,50.1727,180,31.7358,111,22.2936,77,46.2679,306,31.4385,93,0.425,0.15,0.0,0.0,0.0,0.0,0
2016,Iowa State,Big 12,3,21,0,Midwest,4,71.7188,59,71.0322,54,112.951,22,121.033,5,103.652,168,99.9576,88,21.0754,21,13.8015,351,55.4857,37,30.7128,131,14.6667,350,54.7048,42,30.6286,126,0.8,0.5,0.175,0.125,0.025,0.0,0
2016,Iona,MAAC,1,22,1,Midwest,13,72.3431,42,71.7927,33,109.763,63,110.602,78,100.984,108,102.768,138,7.8333,99,17.618,312,45.0533,312,37.3288,21,20.6446,171,47.8988,264,31.4565,92,0.2,0.075,0.0,0.0,0.0,0.0,0
2016,Seton Hall,Big East,1,25,1,Midwest,6,70.6797,93,69.4734,96,105.725,130,111.433,63,95.663,26,93.7641,19,17.6691,30,21.0944,142,54.4013,56,24.5044,289,20.1735,195,52.2343,97,27.5922,247,0.55,0.2,0.025,0.0,0.0,0.0,0
2016,Gonzaga,WCC,3,26,1,Midwest,11,68.325,212,67.1988,215,116.179,7,116.44,22,97.8566,47,97.1644,47,19.2756,26,19.0995,250,51.2709,140,29.6296,156,18.0952,285,54.632,43,27.2727,261,0.45,0.2,0.075,0.05,0.0,0.0,0
2016,Utah,Pac-12,2,26,0,Midwest,3,67.2963,260,65.2107,307,111.524,37,115.673,27,101.349,121,97.5601,51,18.1129,28,19.9399,210,50.5445,168,29.5156,161,14.7858,349,53.7068,59,31.5074,89,0.85,0.6,0.3,0.075,0.05,0.05,0
2016,Fresno State,MWC,1,25,1,Midwest,14,70.1189,111,68.9375,123,104.645,161,107.084,130,99.8094,86,100.385,95,6.69862,106,21.3675,129,53.2357,84,25.3968,271,24.8621,11,45.227,320,29.9109,156,0.15,0.0,0.0,0.0,0.0,0.0,0
2016,Dayton,A-10,1,25,0,Midwest,7,68.781,189,67.8498,177,105.445,135,106.934,135,94.5946,18,93.5907,18,13.3434,56,20.8943,155,51.3999,135,27.7058,222,18.9338,260,47.7022,271,33.364,37,0.625,0.2,0.075,0.05,0.025,0.025,0
2016,Syracuse,ACC,5,19,0,Midwest,10,65.2376,330,64.9033,314,106.806,109,111.357,65,99.7255,84,95.507,30,15.8501,38,19.5442,225,43.9552,326,36.5006,27,16.4384,329,51.3076,125,32.254,64,0.375,0.125,0.025,0.0,0.0,0.0,0
2016,Michigan State,Big Ten,1,29,1,Midwest,2,66.9044,282,66.3201,256,118.21,3,123.022,1,93.8883,12,93.3408,16,29.6807,2,16.2549,336,49.266,215,34.4791,56,21.9599,99,50.7795,149,27.2606,262,0.925,0.65,0.5,0.2,0.075,0.0,0
2016,Middle Tennessee,CUSA,2,24,1,Midwest,15,69.2026,161,67.5556,197,104.147,175,103.144,194,98.3849,54,99.21,74,3.93408,128,17.0025,328,49.3703,208,33.6272,68,22.1929,84,49.6697,196,28.1374,227,0.075,0.025,0.0,0.0,0.0,0.0,0
2016,Kansas,Big 12,4,30,1,West,1,69.2473,157,68.811,130,114.369,15,120.379,7,96.1366,29,90.575,4,29.804,1,19.791,215,50.9777,151,29.2313,173,23.0184,57,49.96,182,27.0216,267,1.0,0.875,0.675,0.375,0.25,0.175,0
2016,Austin Peay,OVC,1,18,1,West,16,70.3103,102,69.3154,105,104.791,158,104.005,177,108.127,280,109.104,264,-5.09934,219,23.4971,35,51.8664,121,24.6365,285,17.0888,316,49.6786,195,33.2325,38,0.0,0.0,0.0,0.0,0.0,0.0,0
2016,Colorado,Pac-12,1,22,0,West,8,71.0226,80,68.9529,121,105.3,139,108.785,98,98.86,61,95.1948,26,13.5905,54,23.4583,37,47.1584,269,29.3833,169,20.762,164,53.4247,62,25.8134,302,0.625,0.075,0.05,0.05,0.05,0.0,0
2016,Connecticut,AAC,2,24,1,West,9,66.4159,298,65.7403,288,108.729,77,111.651,61,93.7251,10,92.899,13,18.752,27,18.5481,273,52.3755,102,29.0764,179,20.7877,163,47.7024,270,31.5098,88,0.375,0.05,0.025,0.025,0.0,0.0,0
2016,Maryland,Big Ten,3,25,0,West,5,66.9454,277,67.2907,212,112.511,26,116.294,25,99.0853,69,95.5806,31,20.7136,22,20.4787,180,49.5441,199,29.9772,149,17.1514,312,52.6946,82,30.154,142,0.575,0.275,0.075,0.05,0.025,0.0,0
2016,South Dakota State,Summit,1,26,1,West,12,68.629,191,68.2819,155,110.364,51,110.826,73,100.037,90,101.245,109,9.58182,80,22.6485,61,47.0297,273,30.3218,138,23.3379,45,50.4749,160,26.1872,298,0.425,0.15,0.0,0.0,0.0,0.0,0
2016,California,Pac-12,1,23,0,West,4,68.199,219,68.0218,165,109.094,70,112.902,45,97.4043,38,93.2625,15,19.6396,25,20.7859,163,51.3949,136,27.8193,218,23.0668,53,52.9489,76,23.9843,331,0.8,0.5,0.175,0.125,0.025,0.0,0
2016,Hawaii,Big West,2,27,1,West,13,71.2522,75,70.5206,59,107.946,91,108.243,106,92.6195,6,96.5071,39,11.736,63,23.1742,43,49.0412,223,27.7846,219,24.1898,26,50.1644,175,25.6458,308,0.2,0.075,0.0,0.0,0.0,0.0,0
2016,Arizona,Pac-12,1,25,0,West,6,70.0436,117,68.3189,151,113.644,20,117.368,16,96.3315,31,95.4851,29,21.8831,16,22.7422,59,53.0165,89,24.2413,298,18.4458,277,55.4227,26,26.1315,300,0.55,0.2,0.025,0.0,0.0,0.0,0
2016,Wichita State,MVC,2,25,0,West,11,66.1715,307,65.8499,283,109.501,67,111.743,58,89.0509,1,90.5918,5,21.1508,20,21.5535,122,48.8003,231,29.6462,155,26.5408,7,43.6382,337,29.8211,159,0.45,0.2,0.075,0.05,0.0,0.0,0
2016,Miami FL,ACC,3,25,0,West,3,66.1954,304,65.897,278,113.767,19,118.848,12,101.002,110,95.9995,36,22.848,11,21.9521,94,50.5887,163,27.4592,225,17.7618,291,55.532,25,26.7062,280,0.85,0.6,0.3,0.075,0.05,0.05,0
2016,Buffalo,MAC,1,20,1,West,14,72.3903,41,71.9828,28,104.917,152,105.541,163,103.878,171,102.83,140,2.71119,141,22.9615,50,47.8462,253,29.1923,174,21.3926,131,49.5938,198,29.0135,187,0.15,0.0,0.0,0.0,0.0,0.0,0
2016,Iowa,Big Ten,2,21,0,West,7,69.2986,154,68.812,129,112.194,32,116.298,24,99.144,73,94.9421,23,21.3563,19,18.7427,265,49.7462,192,31.5111,114,15.0853,343,53.1701,66,31.7446,77,0.625,0.2,0.075,0.05,0.025,0.025,0
2016,Temple,AAC,1,21,0,West,10,66.0022,313,65.9852,273,102.785,197,106.619,141,100.746,105,98.2712,60,8.34785,95,16.2329,337,50.0221,187,33.745,65,18.6547,272,54.9776,34,26.3677,294,0.375,0.125,0.025,0.0,0.0,0.0,0
2016,Villanova,Big East,7,29,0,West,2,67.6994,243,66.5578,248,113.604,21,118.299,15,93.853,11,91.552,7,26.7471,5,19.211,243,47.4022,263,33.3868,71,17.5383,299,48.84,226,33.6217,31,0.925,0.65,0.5,0.2,0.075,0.0,0
2016,UNC Asheville,Big South,1,22,1,West,15,70.5102,96,70.1811,74,104.894,154,103.529,185,97.0228,36,99.3166,76,4.21193,122,22.7907,57,54.63,51,22.5793,330,19.0476,256,54.8068,40,26.1456,299,0.075,0.025,0.0,0.0,0.0,0.0,0
2017,Villanova,Big East,2,31,1,West,1,65.8287,314,63.9872,324,117.917,5,122.753,3,95.7139,29,91.9756,12,30.7772,2,19.3594818279957,203,47.0672903922274,257,33.5732277797769,93,13.8741134751773,351,52.7482269503546,71,33.3776595744681,70,1.0,0.8863636363636364,0.7045454545454546,0.36363636363636365,0.25,0.1590909090909091,0
2017,Mount Saint Mary's,NEC,1,20,1,West,16,68.6019,229,66.8082,236,99.3625,255,98.9775,270,99.4208,68,103.211,150,-4.23312,213,17.6206050695012,285,50.3679476696648,164,32.011447260834,131,17.7041228779305,276,59.2562651576394,5,23.0396119644301,341,0.0,0.0,0.0,0.0,0.0,0.0,0
2017,Wisconsin,Big Ten,3,25,0,West,8,64.5856,339,63.2884,333,110.209,50,113.589,39,94.0971,16,91.2963,8,22.2926,23,16.9156086631815,313,51.3816280806572,130,31.7027632561613,142,17.894280762565,268,49.4800693240901,188,32.6256499133449,91,0.5909090909090909,0.06818181818181818,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0
2017,Virginia Tech,ACC,1,22,0,West,9,69.9367,151,68.2782,162,112.502,25,117.358,21,106.185,229,102.419,125,14.9395,44,20.9195402298851,111,45.7471264367816,289,33.3333333333333,95,16.105476673428,328,51.7647058823529,104,32.1298174442191,106,0.4090909090909091,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.0,0.0,0
2017,Virginia,ACC,2,22,0,West,5,60.098,351,58.8864,351,109.116,63,113.686,38,91.0938,4,87.0194,1,26.6671,7,14.959928762244,343,54.0516473731077,61,30.9884238646483,166,20.4070981210856,140,46.8684759916493,276,32.7244258872651,86,0.5681818181818182,0.29545454545454547,0.06818181818181818,0.045454545454545456,0.022727272727272728,0.0,0
2017,UNC Wilmington,CAA,1,29,1,West,12,70.2375,132,70.0795,69,118.069,4,117.706,19,105.225,213,105.319,189,12.3867,60,16.147931160747,332,49.3592090809227,196,34.4928597583303,70,20.8009807928075,125,56.8859828361259,10,22.3130363710666,346,0.4318181818181818,0.13636363636363635,0.0,0.0,0.0,0.0,0
2017,Florida,SEC,4,24,0,West,4,70.5621,113,68.8208,121,109.917,53,115.851,31,93.6551,11,89.4618,4,26.3891,9,22.1112696148359,54,48.1455064194009,230,29.7432239657632,192,20.8020050125313,124,54.3859649122807,32,24.812030075188,331,0.7954545454545454,0.5,0.1590909090909091,0.11363636363636363,0.022727272727272728,0.0,0
2017,East Tennessee State,Southern,1,27,1,West,13,71.5356,73,70.0234,71,109.91,54,107.974,109,96.2229,35,96.4902,44,11.4836,64,21.0949464012251,103,50.3062787136294,166,28.5987748851455,231,22.1642764015645,65,44.3285528031291,332,33.5071707953064,67,0.20454545454545456,0.06818181818181818,0.0,0.0,0.0,0.0,0
2017,SMU,AAC,1,30,1,West,6,63.8434,344,63.5675,330,116.641,8,120.073,11,93.8224,13,94.8141,28,25.2591,11,18.6610234705656,242,48.326279338207,225,33.0126971912274,101,15.6190476190476,335,44.0952380952381,335,40.2857142857143,1,0.5227272727272727,0.20454545454545456,0.045454545454545456,0.0,0.0,0.0,0
2017,USC,Pac-12,2,25,0,West,11,70.8167,103,68.8968,116,110.855,43,112.508,46,102.912,161,100.168,86,12.3407,61,20.703125,124,49.1477272727273,204,30.1491477272727,184,14.6600835548804,348,51.0444360045575,130,34.2954804405621,46,0.4772727272727273,0.20454545454545456,0.06818181818181818,0.045454545454545456,0.0,0.0,0
2017,Baylor,Big 12,3,25,0,West,3,64.7766,335,63.0844,337,110.829,44,117.289,22,97.4975,45,92.281,14,25.0078,13,18.829308227589,230,54.2775276299632,52,26.8931641424478,264,19.1264367816092,205,51.4942528735632,115,29.3793103448276,216,0.8409090909090909,0.5909090909090909,0.2727272727272727,0.06818181818181818,0.045454545454545456,0.045454545454545456,0
2017,New Mexico State,WAC,1,28,1,West,14,69.516,175,67.51,206,110.733,45,110.052,71,97.215,42,102.738,135,7.31463,88,22.5375626043406,37,48.6644407345576,216,28.7979966611018,224,20.0656352555087,159,55.3211439287389,15,24.6132208157525,332,0.1590909090909091,0.0,0.0,0.0,0.0,0.0,0
2017,South Carolina,SEC,5,22,0,West,7,69.4858,178,68.211,167,101.278,219,105.546,149,91.2888,5,88.5163,3,17.0302,31,22.965227359572,24,49.6752006113871,188,27.2831486434849,254,26.1479591836735,5,47.9591836734694,250,25.8928571428571,315,0.6136363636363636,0.20454545454545456,0.06818181818181818,0.045454545454545456,0.022727272727272728,0.022727272727272728,0
2017,Marquette,Big East,1,19,0,West,10,71.0408,92,69.9346,78,115.653,11,120.943,7,105.356,219,103.371,153,17.5711,28,17.3698213606994,298,44.3177499049791,315,38.3124287343215,13,19.2307692307692,196,51.5301902398677,114,29.1563275434243,222,0.38636363636363635,0.13636363636363635,0.045454545454545456,0.022727272727272728,0.0,0.0,0
2017,Duke,ACC,2,27,1,West,2,69.7368,158,67.9699,182,115.574,12,120.988,6,100.308,92,95.8991,39,25.0887,12,21.4643931795386,80,47.3420260782347,249,31.1935807422267,158,18.9449364651521,215,59.4532152483635,4,21.6018482864844,349,0.9090909090909091,0.6363636363636364,0.5,0.22727272727272727,0.09090909090909091,0.022727272727272728,0
2017,Troy,Sun Belt,1,22,1,West,15,69.173,196,68.0509,175,109.346,60,109.892,74,104.153,193,107.217,223,2.67571,130,21.969696969697,61,45.9848484848485,279,32.0454545454545,129,19.1413942497046,203,48.1291847183931,244,32.7294210319023,85,0.09090909090909091,0.022727272727272728,0.0,0.0,0.0,0.0,0
2017,Gonzaga,WCC,6,32,1,East,1,70.8928,99,70.022,72,119.293,2,120.711,10,86.2747,1,87.6571,2,33.0538,1,19.8013656114215,176,53.5692116697703,76,26.6294227188082,270,17.7231025854879,275,54.3786488740617,33,27.8982485404504,274,1.0,0.8863636363636364,0.7045454545454546,0.36363636363636365,0.25,0.1590909090909091,0
2017,South Dakota State,Summit,1,18,1,East,16,69.2887,187,67.0521,223,110.093,51,110.782,63,111.611,330,112.116,308,-1.33359,187,22.3239156386789,43,41.8623159570235,340,35.8137684042977,49,15.3486560186989,342,44.5656408258668,326,40.0857031554344,2,0.0,0.0,0.0,0.0,0.0,0.0,0
2017,Northwestern,Big Ten,2,23,0,East,8,66.2996,304,65.1075,300,107.189,94,111.189,58,98.4895,59,95.6778,35,15.511,39,18.6473807662236,243,51.4464425332291,128,29.9061767005473,188,20.789138735681,128,49.554518455664,185,29.6563428086551,206,0.5909090909090909,0.06818181818181818,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0
2017,Vanderbilt,SEC,1,19,0,East,9,67.1757,282,65.5596,283,105.957,120,112.303,48,100.9,111,96.065,41,16.2376,34,20.6106870229008,130,37.6858175974287,349,41.7034953796705,6,18.2389937106918,253,53.3333333333333,52,28.4276729559748,253,0.4090909090909091,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.0,0.0,0
2017,Notre Dame,ACC,2,25,0,East,5,67.853,252,67.0898,220,114.424,15,118.891,16,101.671,133,97.7973,57,21.0939,25,17.5709665828243,286,46.4247215235358,272,36.00431189364,42,16.7201283079391,314,53.3279871692061,53,29.9518845228549,191,0.5681818181818182,0.29545454545454547,0.06818181818181818,0.045454545454545456,0.022727272727272728,0.0,0
2017,Princeton,Ivy,1,23,1,East,12,64.6464,337,63.1679,336,109.696,55,109.396,84,95.041,19,96.8962,46,12.5002,59,14.5026947574718,346,43.6060754532092,328,41.891229789319,4,18.6421814134669,230,49.638286032276,183,31.7195325542571,125,0.4318181818181818,0.13636363636363635,0.0,0.0,0.0,0.0,0
2017,West Virginia,Big 12,3,26,0,East,4,71.479,76,69.8998,79,112.338,27,116.472,28,91.646,7,89.6731,5,26.7991,5,20.6038487060385,131,52.0238885202389,116,27.3722627737226,250,22.9023104985813,35,46.6963923794082,282,30.4012971220105,179,0.7954545454545454,0.5,0.1590909090909091,0.11363636363636363,0.022727272727272728,0.0,0
2017,Bucknell,Patriot,1,26,1,East,13,70.4393,120,69.6888,87,108.236,78,109.074,86,96.036,32,100.358,89,8.71601,80,18.6212064443612,247,49.1569876358187,203,32.1468714874485,126,18.5185185185185,238,54.2087542087542,37,27.2727272727273,288,0.20454545454545456,0.06818181818181818,0.0,0.0,0.0,0.0,0
2017,Maryland,Big Ten,1,24,0,East,6,67.8486,253,67.0658,221,108.151,80,113.565,40,100.798,105,98.7271,64,14.838,45,20.4690831556503,139,45.6289978678038,292,33.9019189765458,83,19.4911403907315,181,51.8855065879146,98,28.6233530213539,240,0.5227272727272727,0.20454545454545456,0.045454545454545456,0.0,0.0,0.0,0
2017,Xavier,Big East,4,21,0,East,11,68.3481,239,67.1917,219,108.762,70,114.744,33,103.983,189,99.4255,73,15.3189,40,21.4033850493653,86,50.3526093088858,165,28.2440056417489,235,18.4433788270011,243,50.239763924751,158,31.3168572482479,146,0.4772727272727273,0.20454545454545456,0.06818181818181818,0.045454545454545456,0.0,0.0,0
2017,Florida State,ACC,2,25,0,East,3,72.3678,50,70.7622,52,113.774,17,116.738,25,98.6561,61,93.9951,24,22.7426,20,19.7702749738949,179,55.899756352245,35,24.3299686738601,314,21.7994451050337,78,47.4038842647642,263,30.7966706302021,164,0.8409090909090909,0.5909090909090909,0.2727272727272727,0.06818181818181818,0.045454545454545456,0.045454545454545456,0
2017,Florida Gulf Coast,A-Sun,1,26,1,East,14,67.7999,260,65.2507,298,111.909,32,109.563,81,102.889,160,104.547,171,5.016,108,17.9098187947745,276,57.3114201432786,14,24.7787610619469,307,19.8907601274465,167,51.7068730086482,105,28.4023668639053,254,0.1590909090909091,0.0,0.0,0.0,0.0,0.0,0
2017,Saint Mary's,WCC,2,28,0,East,7,60.8363,350,59.2901,350,118.452,3,118.894,15,92.6317,9,94.2568,26,24.6377,14,15.1898734177215,339,48.9179256839526,207,35.8922008983258,44,16.8372569089048,307,60.2865916069601,2,22.8761514841351,342,0.6136363636363636,0.20454545454545456,0.06818181818181818,0.045454545454545456,0.022727272727272728,0.022727272727272728,0
2017,VCU,A-10,1,26,0,East,10,68.8475,215,68.1834,169,106.826,102,110.018,73,95.0426,20,95.716,36,14.3025,52,20.1452599388379,158,57.0336391437309,17,22.8211009174312,331,23.0900554844217,31,51.0456679470764,129,25.8642765685019,316,0.38636363636363635,0.13636363636363635,0.045454545454545456,0.022727272727272728,0.0,0.0,0
2017,Arizona,Pac-12,3,30,1,East,2,67.3107,276,65.6678,278,113.069,19,117.585,20,97.3254,43,94.8418,29,22.7427,19,22.414401694317,42,51.7472643840452,120,25.8383339216378,283,17.0081967213115,302,53.6065573770492,46,29.3852459016393,215,0.9090909090909091,0.6363636363636364,0.5,0.22727272727272727,0.09090909090909091,0.022727272727272728,0
