Feature,Importance,SHAP
Conf_CUSA,8.513433970384139e-06,-2.348578815908157e-08
Winner_Off_2_Avg,8.10396225445925e-06,1.701132463314201e-08
S16_OR3_Avg,8.086222791078236e-06,-1.6694343362254128e-08
OE_Seed_Avg,8.053080932386665e-06,-3.603228194577778e-09
E8_DR1_Avg,8.050220645927225e-06,7.31445888471035e-08
NCG_OR4Rank_Avg,8.046954537746802e-06,4.759881090106669e-08
F4_Pts3Rank_Avg,8.04409405547519e-06,1.3390601463952132e-08
S16_Def_1_Avg,8.002123537902543e-06,-3.198692294987852e-08
R32_Hgt2Rank_Avg,7.945884218976437e-06,-2.8011925933357766e-08
F4_Hgt1Rank_Avg,7.92412791268343e-06,-1.6738700168735096e-08
E8_RankDE_Avg,7.902770310684419e-06,-5.1521321818630644e-08
E8_Def_1_Avg,7.703845497793869e-06,-1.1497311409946121e-08
Pts4Rank_Seed_Avg,7.699857142551874e-06,-1.0677359998711186e-08
F4_Pts3_Avg,7.660830859978587e-06,9.267634343020914e-09
S16_Def_2_Avg,7.645538911854777e-06,1.1160958463538037e-08
R32_SizeRank_Avg,7.644367927432951e-06,1.6800916393299456e-08
Winner_Def_1_Avg,7.590151764784199e-06,-1.50144678905143e-08
NCG_Pts3_Avg,7.587832654876913e-06,6.593049780403088e-09
Pts3,7.5346590835999585e-06,-3.940445946946634e-07
OR2_Seed_Avg,7.440110433745156e-06,-3.64465191144403e-09
S16_RankTempo_Avg,7.4352743173568996e-06,-1.53018829976873e-08
NCG_Def_2_Avg,7.423615947028779e-06,2.154444627839475e-08
Winner_OR5_Avg,7.419184603571341e-06,-7.132380863355594e-09
E8_Pts2_Avg,7.4140204040140535e-06,6.495862648635611e-09
F4_OR2_Avg,7.30486664603456e-06,2.0634823303611997e-08
Hgt3,7.244797122209224e-06,-1.896850707219815e-07
Pts4Rank,7.2151669700497244e-06,-1.2809754870560623e-07
NCG_Pts5Rank_Avg,7.1214423218239215e-06,1.5503754073462574e-08
S16_DR4_Avg,7.088921805395428e-06,-5.067776514995668e-08
Winner_DR4Rank_Avg,6.990093060553608e-06,-1.899984232942483e-08
S16_RankAdjTempo_Avg,6.97448629128798e-06,-1.8448536003696547e-08
E8_Def_2_Avg,6.96804384323705e-06,1.7062960471577463e-08
Pts1Rank_Seed_Avg,6.853097630392995e-06,1.8546977672782474e-09
R32_RankOff_1_Avg,6.85113485142891e-06,1.7026224643078893e-08
S16_Hgt3_Avg,6.843394005736972e-06,1.7500957183086054e-08
Hgt2Rank,6.80507274854328e-06,2.0471153289778656e-07
F4_RankOff_3_Avg,6.725508445170299e-06,1.501100277591756e-08
F4_Hgt3_Avg,6.720265899830841e-06,1.8427756308118948e-08
F4_OR3_Avg,6.679355916012695e-06,-6.259073169651047e-10
DR1_Seed_Avg,6.6279588406512045e-06,-6.26693048083738e-09
S16_HgtEffRank_Avg,6.581028776571426e-06,2.6601263325173753e-09
Winner_Hgt3_Avg,6.5506463940302255e-06,1.7794956755570224e-08
F4_Pts2_Avg,6.510358306547149e-06,4.9454500249650745e-09
E8_OR3_Avg,6.498825878682747e-06,1.8052385937862453e-09
AdjOE_Seed_Avg,6.473042255176463e-06,3.658220753136541e-09
S16_DR1_Avg,6.454979871590052e-06,7.909659728974016e-08
F4_Def_2_Avg,6.446034981154663e-06,1.5942161035670973e-08
S16_Hgt2_Avg,6.435273148477361e-06,3.5320639693733394e-08
E8_Pts5_Avg,6.4038926771826205e-06,5.616321796789213e-09
R32_OR4_Avg,6.242467161014523e-06,-3.596692310302348e-08
R32_Pts2Rank_Avg,6.190129982736452e-06,1.603005330548083e-09
R32_OR4Rank_Avg,6.165151906986741e-06,4.047842302411186e-08
S16_DR2_Avg,6.094448887305118e-06,-2.6275220554787363e-08
E8_Hgt3_Avg,6.0455444482981465e-06,1.2712237582609914e-08
F4_DR2_Avg,6.024194369020502e-06,-8.287729164969612e-09
F4_SizeRank_Avg,6.011038003723291e-06,-1.9990775978414654e-08
DR2_Seed_Avg,5.875523632549114e-06,-1.4825498621805807e-08
S16_AdjTempo_Avg,5.854989402909732e-06,2.300225445237245e-08
Conf_MAC,5.837163359021614e-06,-2.4243688333331018e-08
NCG_Hgt1_Avg,5.82464821534087e-06,-6.392522214669931e-09
Conf_AAC,5.773326965541158e-06,-2.9744669394191575e-07
RankDef_3_Seed_Avg,5.675785036334644e-06,2.7537151410284954e-09
NCG_Off_2_Avg,5.6501277234609615e-06,1.2114512247670438e-08
E8_Pts3_Avg,5.638328039492254e-06,9.458140790333104e-09
R32_OR2Rank_Avg,5.623988204591053e-06,1.7600220194547983e-08
RankAdjOE_Seed_Avg,5.551493600275552e-06,6.397099608523103e-11
F4_Off_2_Avg,5.48464810587083e-06,1.1505287724315464e-08
Winner_OR2_Avg,5.47236994410969e-06,1.5357215581193002e-08
Winner_RankOff_3_Avg,5.427579345431122e-06,1.0507773979170996e-08
NCG_AdjTempo_Avg,5.381848008596576e-06,-2.475628669608756e-08
Hgt3_Seed_Avg,5.207397423184121e-06,-5.604808927698147e-09
NCG_Hgt4_Avg,5.188814872085766e-06,5.74143248603654e-09
F4_DR4Rank_Avg,5.176891396405951e-06,-1.6795466254756093e-08
S16_Pts5_Avg,5.1548740101211875e-06,2.0447273342915623e-08
RankOE_Seed_Avg,5.105572531028194e-06,-2.669446159559762e-09
Winner_DR2Rank_Avg,5.099890011202341e-06,-2.291869280370722e-09
NCG_Hgt3Rank_Avg,5.039950824021644e-06,1.3961639698130298e-08
R32_Size_Avg,4.796850782622744e-06,3.924161542355863e-09
OR2,4.7373224156923055e-06,1.403912530346764e-07
S16_RankOff_1_Avg,4.675645336925944e-06,-3.469856254360243e-08
S16_Pts2Rank_Avg,4.62566829863032e-06,7.599577236821743e-09
Winner_HgtEffRank_Avg,4.6086974691765e-06,1.0346497931343058e-08
E8_SizeRank_Avg,4.600643059469425e-06,-8.705250802715333e-09
NCG_Hgt3_Avg,4.564516423641099e-06,1.1552025283077193e-08
Winner_Pts5Rank_Avg,4.555019742593556e-06,1.029347689223987e-08
Pts3_Seed_Avg,4.543751256302823e-06,9.61255015206844e-09
E8_DR2_Avg,4.3982579500292455e-06,-3.959542935672172e-09
F4_Hgt4_Avg,4.395772726263417e-06,4.556368011835984e-09
F4_Hgt3Rank_Avg,4.372839946817913e-06,1.3066667363200712e-08
Winner_AdjTempo_Avg,4.3261036557599616e-06,-2.0908083769145337e-08
Last10,4.284754869387114e-06,8.482325710318007e-09
DR3,4.18235898195786e-06,1.9142682166954078e-08
S16_Off_2_Avg,4.123148049334139e-06,8.121583970847723e-09
NCG_RankOff_3_Avg,4.07601040598597e-06,8.031444902545093e-09
E8_Off_3_Avg,4.070172482893761e-06,-2.8135594919836308e-09
S16_Hgt4Rank_Avg,4.05072509177936e-06,1.1636287169638779e-08
Winner_DR4_Avg,4.045315325251926e-06,1.0898272883804519e-08
E8_DR5Rank_Avg,3.991664859301751e-06,2.5216818683789156e-08
R32_Off_1_Avg,3.9358205060596524e-06,6.8991243627121615e-09
Winner_DR5Rank_Avg,3.9024795178187205e-06,1.9227715221945168e-08
F4_RankOff_2_Avg,3.885686831641562e-06,5.665779246649667e-09
F4_Hgt1_Avg,3.8810331633055035e-06,-4.212530517305701e-09
NCG_Def_3_Avg,3.8476858322837966e-06,-5.824547030530221e-09
S16_Off_1_Avg,3.847498851887255e-06,2.5542312956407153e-08
F4_Def_3_Avg,3.828755756313342e-06,-5.191086928173401e-09
Winner_Pts2_Avg,3.8172329183503555e-06,6.5792554438059815e-09
RankTempo_Seed_Avg,3.8121752564960053e-06,-4.955901513320802e-09
NCG_DR2_Avg,3.7858832523509167e-06,-4.343120287001547e-09
DR4_Seed_Avg,3.7733540854201067e-06,6.4488134346414824e-09
R32_Def_1_Avg,3.6807461945425075e-06,2.0972361281914267e-08
Conf_CAA,3.5225577135613188e-06,-1.4890774789824057e-07
F4_DR4_Avg,3.4933776053831827e-06,1.122609665695635e-08
R32_Pts1Rank_Avg,3.486193636853329e-06,1.1281364390659437e-08
F4_Pts5Rank_Avg,3.4793010254585782e-06,7.3618668859702465e-09
S16_Hgt1_Avg,3.4575235009935286e-06,-5.669987956432766e-09
S16_HgtEff_Avg,3.4543318125605748e-06,-4.2701198036858516e-08
NCG_Pts3Rank_Avg,3.4157533765085538e-06,4.458592231373941e-09
E8_Pts5Rank_Avg,3.408121498488373e-06,4.706014825482753e-09
NCG_DR3_Avg,3.3860989448142693e-06,-1.7561561006184464e-09
Tempo_Seed_Avg,3.3704154281730586e-06,8.481538352448311e-09
Winner_DR3_Avg,3.3505026674130865e-06,-1.7345634258399406e-09
F4_DR3_Avg,3.3020830898757e-06,-2.1378818296590222e-09
Winner_Hgt1Rank_Avg,3.289862879309922e-06,-8.759767513070457e-09
Winner_Hgt4_Avg,3.2259224377045754e-06,2.4695248491301756e-09
E8_OR4Rank_Avg,3.1873298064837467e-06,-1.9917348151069002e-08
Conf_Sun Belt,3.1772826173374376e-06,8.279802282839674e-08
S16_Pts5Rank_Avg,3.086888040237827e-06,1.534086361528703e-08
RankAdjEM_Seed_Avg,3.047895985788951e-06,2.3206566998748077e-08
R32_Hgt5_Avg,3.034617907174686e-06,1.1719938904799532e-08
S16_Pts4Rank_Avg,3.033147392204078e-06,4.960621469079172e-10
Winner_SizeRank_Avg,2.9737225483083586e-06,-1.0933388873956744e-08
R32_OR3Rank_Avg,2.9503281837981306e-06,-4.399587465399941e-09
NCG_Pts2_Avg,2.889219355775691e-06,4.780120105993663e-09
Winner_Hgt1_Avg,2.8716159118653216e-06,-5.6723288004465345e-09
BenchRank,2.867513041889687e-06,-5.029906502615306e-08
Winner_RankDef_1_Avg,2.857292939942916e-06,8.262997887378048e-09
Exp_Seed_Avg,2.844474307714314e-06,-1.3124057954609768e-09
S16_Hgt3Rank_Avg,2.8318963647556405e-06,1.0271710552023943e-08
E8_DR3_Avg,2.81511248666499e-06,-5.059806679618921e-11
R32_OR5_Avg,2.7892025099746656e-06,7.513102505859298e-10
R32_Hgt2_Avg,2.620311256717003e-06,7.153662472957204e-09
Hgt4,2.577646151388313e-06,5.537152171900487e-08
E8_Hgt3Rank_Avg,2.5764620931767095e-06,6.892205959814802e-09
DR4,2.5716246426604056e-06,7.622197618131944e-08
E8_Hgt1Rank_Avg,2.4206147590787953e-06,-2.0808311281488744e-09
E8_Hgt4_Avg,2.3739469488593534e-06,7.193153240318371e-09
AdjTempo,2.368388359651637e-06,-3.923407486781541e-07
E8_DR4_Avg,2.3188372272256858e-06,-9.46884944752323e-09
RankOff_2,2.2963879441876034e-06,-3.8247714230144954e-08
F4_DR1_Avg,2.293637402916619e-06,2.0942114580937653e-08
Hgt3Rank_Seed_Avg,2.2855685883692405e-06,-2.1007885713911956e-09
Tempo,2.2759741169354933e-06,-2.749003030619468e-07
F4_Off_3_Avg,2.2643685517580337e-06,2.8223961756195505e-10
NCG_Tempo_Avg,2.200687419617953e-06,-1.1830546704126865e-08
NCG_Hgt5_Avg,2.142578797945844e-06,-8.317474394471406e-09
R32_RankOff_2_Avg,2.0788508445791563e-06,-3.0892800701052852e-09
F4_OR1_Avg,2.069245000101857e-06,2.327228351426135e-08
Winner_Pts4Rank_Avg,1.9938961560513888e-06,1.3852850271135283e-09
Hgt4Rank,1.981540450621647e-06,3.1935913880835244e-08
Size,1.979873287593965e-06,1.872268762690752e-07
Winner_Hgt5_Avg,1.950725745072537e-06,-7.797759531106351e-09
Pts4_Seed_Avg,1.844039744375982e-06,-2.135051594605022e-09
Winner_Tempo_Avg,1.7505808476575696e-06,-9.775225506776539e-09
Winner_Hgt2_Avg,1.6949479708940266e-06,1.68434986485479e-08
E8_Off_2_Avg,1.6879629016402406e-06,5.188944739811134e-09
Pts1_Seed_Avg,1.6876307312713467e-06,8.548437061025621e-11
ExpRank_Seed_Avg,1.6775462082385613e-06,-2.224647960923094e-09
E8_OR2_Avg,1.6620717480551193e-06,5.139921950272587e-09
R32_Hgt1_Avg,1.628525716072557e-06,1.528533395192304e-09
NCG_Off_3_Avg,1.6106716984817624e-06,-1.0339847410941438e-10
F4_AdjTempo_Avg,1.5504703238746596e-06,-6.870777096163126e-09
DR4Rank_Seed_Avg,1.5425067214773155e-06,1.575350526774233e-09
S16_OR4Rank_Avg,1.5001047196125525e-06,-7.580429396049725e-09
DR2,1.4827193018077144e-06,-5.794784569784213e-08
Hgt5,1.4608337182803262e-06,-1.6975211340712107e-08
S16_Hgt4_Avg,1.4590527110140273e-06,-5.178962313688273e-09
Def_1,1.4579914745629936e-06,2.268170927990601e-07
E8_Pts3Rank_Avg,1.309480220829276e-06,-2.5768715613386036e-09
S16_RankOff_2_Avg,1.2319328329999017e-06,-2.6808134777824117e-09
E8_Def_3_Avg,1.1758350009725956e-06,1.6400130238563408e-09
Winner_Off_3_Avg,1.1316458247080741e-06,-5.168840947077117e-11
Conf_Big 12,1.1282810233461037e-06,-2.00176603607728e-08
NCG_Hgt2_Avg,1.125749192698822e-06,-1.0568114551413245e-08
F4_OR4Rank_Avg,1.065108359551076e-06,6.7895644163585695e-09
AdjTempo_Seed_Avg,1.0609364972646677e-06,2.3414808812616802e-09
E8_Tempo_Avg,1.0592067904541746e-06,3.651124866548935e-09
OR3_Seed_Avg,1.0081394583096171e-06,1.2019984251492477e-09
F4_RankDef_3_Avg,1.0010052937576727e-06,-1.6267949290643115e-09
NCG_Pts4Rank_Avg,9.942315193117132e-07,-5.211578601962391e-10
E8_Hgt5_Avg,9.844510664212102e-07,-3.12449653487606e-09
NCG_HgtEffRank_Avg,9.705584760996632e-07,-1.6811903499491604e-09
S16_Pts2_Avg,9.610711460410145e-07,-2.5605666163934365e-09
F4_HgtEffRank_Avg,9.372485311141702e-07,1.7054515917479153e-09
S16_Def_3_Avg,9.335995790523773e-07,-1.5118929373097788e-09
R32_OR2_Avg,9.301783445299137e-07,3.0091244059811306e-09
OR1,8.807628979889309e-07,-4.042286928857397e-08
Winner_DR2_Avg,8.691321162372334e-07,-9.90153441638836e-10
Winner_DR1_Avg,8.66520185318938e-07,8.139034368952527e-09
Winner_Size_Avg,8.062431717014862e-07,3.6803229002321954e-09
E8_Size_Avg,7.957803485499235e-07,1.8505600917866165e-09
NCG_HgtEff_Avg,7.848499102965478e-07,7.350540613454389e-09
E8_Hgt1_Avg,7.419814187704649e-07,3.8543220928060154e-10
R32_Hgt3_Avg,7.358594854316318e-07,1.872867647734985e-09
F4_Size_Avg,7.355675621487952e-07,3.083696553417843e-09
Hgt2,7.332721459921873e-07,-2.4495269616369804e-08
Off_3,6.959904303398294e-07,-1.1378459698868834e-07
F4_Hgt5_Avg,6.899100889132098e-07,2.760596429688829e-09
F4_DR5_Avg,6.658006962181606e-07,4.999885485745321e-09
E8_RankOff_2_Avg,6.64660537584084e-07,-1.6764539653299933e-09
F4_Def_1_Avg,6.332237074975824e-07,9.996130232190404e-10
S16_Hgt2Rank_Avg,5.851840846703727e-07,3.2287323622923285e-09
R32_Hgt1Rank_Avg,5.331734182142285e-07,4.2493213180226663e-10
E8_HgtEffRank_Avg,5.156158038149247e-07,1.276903690621955e-10
Conf_Big South,5.144749281464123e-07,-4.6148809171620435e-09
HgtEff,5.054269369240826e-07,6.065224943238214e-08
NCG_RankDef_3_Avg,4.990568597352519e-07,9.475857985949129e-10
S16_Pts4_Avg,4.74749349063243e-07,-1.294673774503378e-10
NCG_OR1_Avg,4.713857917633205e-07,5.056893377878793e-09
R32_RankTempo_Avg,4.2039799455229805e-07,6.939788285343856e-10
R32_Off_2_Avg,4.040440668648399e-07,-7.101052624272084e-10
E8_Hgt2_Avg,4.034352610148764e-07,3.36319883135592e-09
S16_DR5Rank_Avg,4.0140658064269226e-07,2.3332222060964454e-09
NCG_Size_Avg,3.82972129790508e-07,-1.5359219464915182e-09
NCG_DR4_Avg,3.6465631359324314e-07,1.0395577984022791e-09
S16_Pts1_Avg,3.24756688034057e-07,-2.938385403473378e-10
Def_3,2.754026374601237e-07,-5.07009875646942e-08
Winner_OR1_Avg,2.7238620913780864e-07,-2.8279350343705635e-09
DR1,2.4862451792630045e-07,-1.3573561850014636e-08
NCG_DR5_Avg,2.395550974051934e-07,1.800303464309222e-09
E8_DR5_Avg,2.3547605792879522e-07,2.131910650200569e-09
Winner_Def_3_Avg,2.2597429494211943e-07,-3.580412164369225e-10
F4_Tempo_Avg,2.1942083955571499e-07,1.153067144564643e-09
S16_OR2_Avg,2.0042048870618668e-07,-4.77168465521413e-10
E8_AdjTempo_Avg,2.0018296804418365e-07,5.146257844384943e-10
Conf_MAAC,1.9264487534134368e-07,-9.97667773504939e-12
OR3Rank_Seed_Avg,1.8865073192834545e-07,-2.114512466509748e-10
S16_DR5_Avg,1.880847124590719e-07,1.5670420249958271e-09
Hgt1,1.8268769976732656e-07,4.4377425938427864e-09
S16_RankDef_1_Avg,1.7483203063627764e-07,7.268002732758168e-10
F4_Hgt2_Avg,1.7209752698246715e-07,-1.6695432429322824e-09
Def_3_Seed_Avg,1.6151380941216692e-07,8.106570486271337e-11
E8_RankDef_1_Avg,1.5601697916654697e-07,-3.902441794049337e-10
NCG_Def_1_Avg,1.4184760138464597e-07,2.760380473900099e-10
Conf_Summit,1.2624969652936385e-07,-1.400364810622157e-09
R32_Hgt4Rank_Avg,1.0010999331606149e-07,9.82150334252434e-11
Winner_DR5_Avg,8.81606072721382e-08,6.548760504977085e-10
R32_Pts1_Avg,7.435916360632146e-08,-3.177244052052597e-10
Conf_AEC,6.280819423610685e-08,5.083976992227847e-10
Conf_Big West,3.360650531301581e-08,-1.9211228610893261e-10
F4_HgtEff_Avg,1.5194483329425098e-08,-1.430879608418113e-10
Conf_Big Sky,1.2064567543461516e-08,-3.049026448366568e-10
Conf_SWAC,9.620409078179519e-09,2.7939784593330857e-11
Conf_Southland,9.459414630841643e-09,-5.21352558636652e-11
Conf_MEAC,7.273899179945036e-09,1.7333342004921548e-10
Winner_Pts3Rank_Avg,4.582516099617203e-09,-7.59797865222029e-12
Conf_NEC,3.461903303510381e-09,-8.286011472413733e-11
Conf_Mid-Cont,2.1048203070400245e-09,5.018129139117258e-10
Conf_A-Sun,1.2508298960652767e-09,-2.0542768845762504e-11
