mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__activation,param_clf__alpha,param_clf__hidden_layer_sizes,param_clf__learning_rate,param_clf__max_iter,param_clf__solver,param_smote__k_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.19200425148010253,0.007844502311341992,0.0008412361145019531,2.373365645230514e-05,tanh,15.0,"(60,)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (60,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.481234277101745,-0.4799059002873425,-0.505132454034027,-0.5285390521331356,-0.509859868331254,-0.5009343103775008,0.01838258471666964,246
0.20305123329162597,0.015745494315705977,0.0008577823638916016,2.392724957753255e-05,tanh,15.0,"(60,)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (60,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.4903992516229314,-0.48412289575147804,-0.5070994200539239,-0.527362965156772,-0.5162343633217086,-0.5050437791813628,0.015998415210891896,281
0.20518107414245607,0.012349011061201612,0.0008118152618408203,1.1845349092197262e-05,tanh,15.0,"(80,)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (80,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.48680070892173194,-0.4794737260363873,-0.5054533025750373,-0.5242758937964892,-0.5217419650111793,-0.503549119268165,0.018024086889717916,271
0.20041837692260742,0.0063094307594476215,0.0008952617645263672,0.0001764787142051759,tanh,15.0,"(80,)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (80,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.4858259472183423,-0.48244629657794613,-0.5042593901678184,-0.5305838060502692,-0.5090905752818932,-0.5024412030592539,0.017409130192413698,264
0.20702042579650878,0.014743665086451885,0.0015797138214111329,0.0006382443257358761,tanh,15.0,"(80,)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (80,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.4875653286017052,-0.48816151544573777,-0.5039725726840593,-0.5311389733658078,-0.5088955273456278,-0.5039467834885876,0.016008951699343556,276
0.22207374572753907,0.018943879058118247,0.0013737678527832031,0.0006686686296346617,tanh,15.0,"(120,)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (120,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.4864992598665439,-0.47533350197675867,-0.5047917244421917,-0.5247317820166142,-0.5265519783497062,-0.503581649330363,0.020328277194015833,272
0.22019529342651367,0.007798583713315955,0.0010994911193847657,0.0004858540486920083,tanh,15.0,"(120,)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (120,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.4821513228327377,-0.4764343851802974,-0.49804973000630587,-0.5268745258939088,-0.5086339650061366,-0.4984287857838773,0.01823271211139405,219
0.2250347137451172,0.022519611231957795,0.0012996196746826172,0.0005701854167183252,tanh,15.0,"(120,)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (120,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.4856914465654605,-0.477922229820022,-0.5089363516685526,-0.5314911239283341,-0.5092527629685689,-0.5026587829901876,0.019047203955072776,266
0.2548965930938721,0.01592923231026917,0.0016765117645263672,0.0006330238291589847,tanh,15.0,"(160,)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (160,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.4866795875022365,-0.47766547170955737,-0.5043356820959756,-0.5228216337639243,-0.5259810088726921,-0.5034966767888772,0.019129917559533558,269
0.25166640281677244,0.015447132929732583,0.0009027957916259765,1.4923250991309771e-05,tanh,15.0,"(160,)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (160,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.48645102504690385,-0.4781581260131594,-0.5079992485071085,-0.5225408423771315,-0.5093948483567791,-0.5009088180602165,0.01622869777646878,245
0.2514649868011475,0.032076036567695886,0.0008949756622314454,3.5845470214194736e-05,tanh,15.0,"(160,)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (160,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.4920815874698614,-0.4821681063380628,-0.5052059801521813,-0.5276284849156446,-0.5133275826556779,-0.5040823483062856,0.01590854938466586,277
0.28856334686279295,0.05874704288715295,0.0009452342987060547,1.8222792267866708e-05,tanh,15.0,"(200,)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.48548465732483065,-0.48342262383782586,-0.505019054427979,-0.5233888548590185,-0.5252745399704016,-0.5045179460840111,0.017857643735903875,280
0.2620688915252686,0.008558207392199558,0.0015685081481933594,0.0007781092011944591,tanh,15.0,"(200,)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.48331651788541946,-0.48128145028640573,-0.5065400372826673,-0.5249029183777273,-0.5111034938541498,-0.501428883537274,0.016761438752016095,251
0.2746594429016113,0.013267682408071448,0.0015485763549804687,0.0007094234847547386,tanh,15.0,"(200,)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.48438779328252607,-0.4814133091043835,-0.5074606892627626,-0.5377587208942941,-0.5144155859912521,-0.5050872197070436,0.020731613842726045,282
0.28641037940979003,0.018384611560122745,0.0013034820556640625,0.0006106146863670838,tanh,15.0,"(240,)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (240,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.47679864770919594,-0.47871712341982303,-0.4956254258735316,-0.526826068249477,-0.5289169637598713,-0.5013768458023797,0.02261305238765728,250
0.2806095123291016,0.014773753684287886,0.0019203662872314454,0.000592310730494486,tanh,15.0,"(240,)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (240,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.4804027441784922,-0.47731958964210425,-0.5083720767364107,-0.5269551596790868,-0.5087816738825138,-0.5003662488237215,0.018823245507170225,239
0.28763279914855955,0.028647949048176517,0.0009912014007568359,1.6024566580677575e-05,tanh,15.0,"(240,)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (240,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.4854671684623731,-0.4841635282275365,-0.5093840494547587,-0.5342311463295634,-0.5092697305063809,-0.5045031245961225,0.018473581363267516,279
0.32474665641784667,0.0163542868069994,0.0015087127685546875,0.00057969807377784,tanh,15.0,"(40, 20)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (40, 20), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.4794481811220404,-0.47052837167559436,-0.49957988512245793,-0.5119166990428029,-0.5182547855149134,-0.49594558449556175,0.01835311481277108,207
0.2902981758117676,0.03396067475460519,0.0011474609375,0.0002787860732583618,tanh,15.0,"(40, 20)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (40, 20), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.47685765717026524,-0.47664534473493153,-0.5024275815569084,-0.517768380803963,-0.5029636942392296,-0.4953325317010596,0.01613984909932446,201
0.30864901542663575,0.01663802189746317,0.001018524169921875,0.0003927991350170794,tanh,15.0,"(40, 20)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (40, 20), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.48416797928936467,-0.48373100008748726,-0.5044019221836615,-0.5303778150551418,-0.5091916931044792,-0.5023740819440269,0.017400159201069944,261
0.3400427341461182,0.0307941603190199,0.0008774757385253906,1.6909643381526143e-05,tanh,15.0,"(60, 30)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (60, 30), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.48290499934161746,-0.4685831156509965,-0.5019720402791589,-0.522242509504833,-0.5151212523525994,-0.49816478342584103,0.019948383468264427,218
0.3277168273925781,0.031263776810187036,0.0009967327117919923,0.00024137111669786626,tanh,15.0,"(60, 30)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (60, 30), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.4778051137178016,-0.473639079881166,-0.50700500681903,-0.5136394634012156,-0.4991993426036428,-0.4942576012845712,0.01586430903777768,196
0.3487704753875732,0.03132530563383179,0.0015691280364990234,0.0005700164441734116,tanh,15.0,"(60, 30)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (60, 30), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.48630496697332287,-0.4791057953970023,-0.5100277174463254,-0.5232732702902799,-0.49988558791393034,-0.4997194676041722,0.015911892035715712,233
0.3365595817565918,0.03115270634074425,0.001180124282836914,0.0005279926020029408,tanh,15.0,"(80, 40)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (80, 40), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.48379893283189707,-0.47440171868916153,-0.5001085317970616,-0.5145818836568127,-0.5237584798609726,-0.49932990936718114,0.018398967099319895,231
0.344987678527832,0.040059099632278286,0.0014712810516357422,0.0006764291489025237,tanh,15.0,"(80, 40)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (80, 40), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.47477902564614394,-0.4722426558718628,-0.49860899318374186,-0.524237201127336,-0.5061650497221407,-0.49520658511024507,0.01959116242291587,200
0.3456374168395996,0.025771943123167145,0.0013422012329101563,0.0005384777133518778,tanh,15.0,"(80, 40)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (80, 40), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.4775057158142452,-0.47824358994312205,-0.5027832347155208,-0.5170753354293774,-0.5051002550704075,-0.4961416261945346,0.015685821845027176,208
0.42711529731750486,0.026321224110740546,0.0013041973114013671,0.0005135760306849362,tanh,15.0,"(120, 60)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (120, 60), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.4820113669392158,-0.4686460916786037,-0.49746665998874784,-0.5195508461609523,-0.5194807170761385,-0.4974311363687317,0.02020799307038768,215
0.4147158145904541,0.016883678780836967,0.0018078804016113282,0.0007001356233079301,tanh,15.0,"(120, 60)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (120, 60), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.4773759231819345,-0.46392774090393357,-0.48510078368580406,-0.53090680308729,-0.5004106689805637,-0.49154438396790523,0.022947571935251442,182
0.4203308582305908,0.02530406675626616,0.001909923553466797,0.0007810300721429133,tanh,15.0,"(120, 60)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (120, 60), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.4876512494336591,-0.4744686703301915,-0.5089817682269259,-0.5256755830652391,-0.502989941106165,-0.4999534424324361,0.017624852176759968,235
0.5165591716766358,0.038600693875944884,0.0011145591735839844,2.1927977709009567e-05,tanh,15.0,"(160, 80)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (160, 80), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.47987847791027977,-0.4643672951171807,-0.4996018594576141,-0.5102300222771313,-0.5275382782136145,-0.49632318659516417,0.022226736886262987,209
0.5096230030059814,0.024270570271536732,0.0021421432495117186,0.0008547933959775241,tanh,15.0,"(160, 80)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (160, 80), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.47095429155034846,-0.4773571155916618,-0.5071872944993235,-0.5180654635149745,-0.5056831825677119,-0.495849469544804,0.01833322457563211,206
0.4902583122253418,0.04958320493006573,0.001426839828491211,0.0006799957790730661,tanh,15.0,"(160, 80)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (160, 80), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.48080951995250737,-0.4770438499369221,-0.4984718800465251,-0.5263736293567797,-0.5147640800698005,-0.49949259187250694,0.01902552796366509,232
0.6141991138458252,0.28145490151929176,0.0016449928283691407,0.0009072758893679551,tanh,15.0,"(200, 100)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.486448341125421,-0.47133132879041933,-0.502304793323935,-0.5180908656409393,-0.5044996083387274,-0.49653498744388835,0.016114258122622082,212
0.6771356105804444,0.17699991664034803,0.0015996932983398438,0.0007893943109161357,tanh,15.0,"(200, 100)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.48425641914724116,-0.4790240259806384,-0.5012025077395349,-0.5228533332821024,-0.508753084867203,-0.499217874203344,0.01603203406918948,229
0.6470394134521484,0.2311488495923358,0.0016956329345703125,0.0009355201748918002,tanh,15.0,"(200, 100)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.4846080129571548,-0.4832858630074483,-0.5056266252940115,-0.5359152847400712,-0.5090832439786194,-0.503703805995461,0.01924451432282749,274
0.600246524810791,0.1000130135564395,0.002290773391723633,0.0012105853027233634,tanh,15.0,"(240, 120)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (240, 120), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.4816194749956246,-0.48131195813180233,-0.5038339071969026,-0.5140407910099095,-0.5255051158457252,-0.5012622494359928,0.01755832469794849,249
0.66544508934021,0.166500562358502,0.001299571990966797,5.6781355549132146e-05,tanh,15.0,"(240, 120)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (240, 120), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.4804940983857011,-0.470081455337476,-0.5126264616763002,-0.5091814485635638,-0.511562124636452,-0.4967891177198986,0.01789670330381607,213
0.6888566017150879,0.14274856257809557,0.0017315864562988282,0.0006829563583536659,tanh,15.0,"(240, 120)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 15, 'clf__hidden_layer_sizes': (240, 120), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.4848356248348947,-0.47321258527020804,-0.5022251731087297,-0.5319328424971306,-0.5100034849888394,-0.5004419421399604,0.02035325445726492,240
0.936954927444458,0.2752763998832467,0.001196002960205078,0.0004669058993097079,relu,1e-05,"(40,)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 1e-05, 'clf__hidden_layer_sizes': (40,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.49076256171051463,-0.49369020550134596,-0.5611750458489743,-0.6176778447903163,-0.6934256325546437,-0.571346258081159,0.07704237506740368,411
0.9265032291412354,0.29091048153103244,0.0008059978485107422,0.00010011759092833,relu,1e-05,"(40,)",constant,10000,adam,4,"{'clf__activation': 'relu', 'clf__alpha': 1e-05, 'clf__hidden_layer_sizes': (40,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.4852727452091969,-0.5090136344901702,-0.5624062421614547,-0.6432381016430224,-0.6046104692502322,-0.5609082385508153,0.05848779893848842,403
0.9526837348937989,0.09378796483919717,0.0009548664093017578,0.0003782138759583815,relu,1e-05,"(40,)",constant,10000,adam,5,"{'clf__activation': 'relu', 'clf__alpha': 1e-05, 'clf__hidden_layer_sizes': (40,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.47361082257829096,-0.49430789950093174,-0.5201486767847955,-0.7110078382466485,-0.6756821419651701,-0.5749514758151674,0.09842221501459916,415
1.8421578407287598,0.35430352338274684,0.0012766361236572266,0.00041750747884515495,relu,1e-05,"(60,)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 1e-05, 'clf__hidden_layer_sizes': (60,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.5204674828039536,-0.5211566522701355,-0.6087255491895806,-0.6965264758670401,-0.6196732187944934,-0.5933098757850406,0.0664807299184356,439
1.6038415908813477,0.3036318260538999,0.0011096477508544921,0.0003608317044483683,relu,1e-05,"(60,)",constant,10000,adam,4,"{'clf__activation': 'relu', 'clf__alpha': 1e-05, 'clf__hidden_layer_sizes': (60,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.5018217990195964,-0.5128531260890887,-0.5780932814722924,-0.6582941925953439,-0.6736997701918689,-0.584952433873638,0.07128978030810047,427
1.447805643081665,0.12141996860637397,0.0009090423583984375,0.00019494800111162773,relu,1e-05,"(60,)",constant,10000,adam,5,"{'clf__activation': 'relu', 'clf__alpha': 1e-05, 'clf__hidden_layer_sizes': (60,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.5342240832166975,-0.5167122929384069,-0.5509961115208774,-0.7266806163556409,-0.6048803456521735,-0.5866986899367592,0.07596297328208443,431
1.9900948524475097,0.4292942450865382,0.0008444786071777344,0.00014127607526580552,relu,1e-05,"(80,)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 1e-05, 'clf__hidden_layer_sizes': (80,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.5517939170300353,-0.49182070795604127,-0.6066211478071416,-0.7664894457646497,-0.7258029010732949,-0.6285056239262325,0.10349171730441205,494
2.0709673404693603,0.48906605589984253,0.0011894702911376953,0.0004966826802474052,relu,1e-05,"(80,)",constant,10000,adam,4,"{'clf__activation': 'relu', 'clf__alpha': 1e-05, 'clf__hidden_layer_sizes': (80,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.5528891473080145,-0.5164623285335951,-0.5564024667692694,-0.7769172302518115,-0.736044656759529,-0.6277431659244439,0.10682523916606415,492
1.7923163890838623,0.14975618837375151,0.000785064697265625,2.6808852001820777e-05,relu,1e-05,"(80,)",constant,10000,adam,5,"{'clf__activation': 'relu', 'clf__alpha': 1e-05, 'clf__hidden_layer_sizes': (80,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.5191553278917379,-0.5244691649623486,-0.5553927341787427,-0.7629649328020175,-0.6834357206176881,-0.609083576090507,0.09730067650229823,465
2.569789934158325,0.44280139896672954,0.0014194488525390626,0.0005161446414122005,relu,1e-05,"(120,)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 1e-05, 'clf__hidden_layer_sizes': (120,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.5501695921620829,-0.5238188335674643,-0.586531352174103,-0.74970079217554,-0.7199780876439092,-0.6260397315446199,0.09152352127914147,483
2.6195067405700683,0.37480739281952247,0.0010267257690429687,0.0004733404601903775,relu,1e-05,"(120,)",constant,10000,adam,4,"{'clf__activation': 'relu', 'clf__alpha': 1e-05, 'clf__hidden_layer_sizes': (120,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.5539627634997225,-0.5651150840379228,-0.5638899670319336,-0.7257995001535926,-0.724943585000148,-0.626742179944664,0.08062383235475419,486
2.5057249069213867,0.3697555005537125,0.0011694908142089843,0.0004517607530561382,relu,1e-05,"(120,)",constant,10000,adam,5,"{'clf__activation': 'relu', 'clf__alpha': 1e-05, 'clf__hidden_layer_sizes': (120,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.5364046186037846,-0.5260990265300525,-0.5711354544332687,-0.7368558028549175,-0.7268145192659112,-0.6194618843375869,0.09301236129393775,475
2.8323192596435547,0.4064012770411263,0.001039409637451172,0.0004948488799169042,relu,1e-05,"(160,)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 1e-05, 'clf__hidden_layer_sizes': (160,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.5094073602833121,-0.5408059905857855,-0.5729412773369053,-0.7420891435700278,-0.5679591214120051,-0.5866405786376071,0.08095270658723006,430
2.8646395206451416,0.3735933015880336,0.0010631561279296875,0.0005119727400556859,relu,1e-05,"(160,)",constant,10000,adam,4,"{'clf__activation': 'relu', 'clf__alpha': 1e-05, 'clf__hidden_layer_sizes': (160,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.5085583798712087,-0.5553476370690347,-0.5957161220131667,-0.6960091874161088,-0.7733896483468282,-0.6258041949432693,0.09625612381193199,482
2.7372015953063964,0.26890852545558414,0.0010382175445556641,0.0004706034555666581,relu,1e-05,"(160,)",constant,10000,adam,5,"{'clf__activation': 'relu', 'clf__alpha': 1e-05, 'clf__hidden_layer_sizes': (160,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.5358446336395931,-0.5447306215510336,-0.5296998677964675,-0.6428584048806792,-0.6359297228447964,-0.577812650142514,0.050555156411458045,418
3.290616989135742,0.47978130365831784,0.0011661052703857422,0.0004419406425868089,relu,1e-05,"(200,)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 1e-05, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.5515818976903527,-0.5577740760545303,-0.5688920372156347,-0.7465391499296853,-0.5979907135499146,-0.6045555748880236,0.07275855965350173,455
2.947822093963623,0.37689442147627955,0.0010500907897949218,0.0002623487063896418,relu,1e-05,"(200,)",constant,10000,adam,4,"{'clf__activation': 'relu', 'clf__alpha': 1e-05, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.5384327077755945,-0.5164418023372931,-0.5461552180538061,-0.7067842592505715,-0.7085274422120066,-0.6032682859258544,0.08578978923348224,452
2.8307673931121826,0.4950399848961964,0.0014679908752441406,0.000545890384535877,relu,1e-05,"(200,)",constant,10000,adam,5,"{'clf__activation': 'relu', 'clf__alpha': 1e-05, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.5589268465836484,-0.5651111873209588,-0.5431088593360218,-0.7232907688953433,-0.6263162310128507,-0.6033507786297646,0.06629910133653874,453
3.530673313140869,0.6305670585352904,0.0015069961547851563,0.0005426786137954096,relu,1e-05,"(240,)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 1e-05, 'clf__hidden_layer_sizes': (240,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.5414504325450279,-0.583142651159282,-0.5715180109655877,-0.7084511008313252,-0.6261409096716427,-0.6061406210345731,0.05793081745495123,460
