mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__l1_ratio,param_clf__max_iter,param_clf__penalty,param_clf__solver,param_smote__k_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.01339406967163086,0.002450925419703614,0.0008341312408447265,0.0005244859900578709,0.0001,,1.0,20000,elasticnet,saga,4,"{'clf__C': 0.0001, 'clf__class_weight': None, 'clf__l1_ratio': 1.0, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 4}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,313
0.01280674934387207,0.006026014035749132,0.0004214763641357422,3.090530202702123e-05,0.0001,,1.0,20000,elasticnet,saga,5,"{'clf__C': 0.0001, 'clf__class_weight': None, 'clf__l1_ratio': 1.0, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 5}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,313
0.016756391525268553,0.006161304439909795,0.0005951881408691406,0.00029149097212953924,0.001,balanced,0.0,20000,elasticnet,saga,3,"{'clf__C': 0.001, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.0, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 3}",0.6917472914968054,0.6667661628847548,0.6768454551764932,0.5942375537022644,0.667537385830151,0.6594267698180938,0.033815113194183705,303
0.018184900283813477,0.005524052072306152,0.0007293224334716797,0.0005696193188631135,0.001,balanced,0.0,20000,elasticnet,saga,4,"{'clf__C': 0.001, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.0, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 4}",0.6919720577002334,0.6625410857909799,0.6822801358811408,0.5813225058806747,0.6679950053714038,0.6572221581248865,0.03934605497336638,306
0.017508172988891603,0.0046244611005743985,0.0007708072662353516,0.00039542153686446144,0.001,balanced,0.0,20000,elasticnet,saga,5,"{'clf__C': 0.001, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.0, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 5}",0.693266032135468,0.677198500182555,0.6882522606483044,0.5933895127782098,0.6654793617390526,0.663517133496718,0.03634759086137635,301
0.010618495941162109,0.0002483117952379464,0.0004127025604248047,9.333105327933582e-06,0.001,balanced,0.1,20000,elasticnet,saga,3,"{'clf__C': 0.001, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.1, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 3}",0.688565627735827,0.6705254439504373,0.7027871521096234,0.5855266435515407,0.6883784136277273,0.6671566561950312,0.04207860973274653,265
0.01453852653503418,0.0036340965570844878,0.0006116390228271485,0.00031230426287858897,0.001,balanced,0.1,20000,elasticnet,saga,4,"{'clf__C': 0.001, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.1, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 4}",0.688565627735827,0.6705254439504373,0.7027871521096234,0.5855266435515407,0.6883784136277273,0.6671566561950312,0.04207860973274653,265
0.01579623222351074,0.0031832586294152157,0.0005896091461181641,0.00028916322918776956,0.001,balanced,0.1,20000,elasticnet,saga,5,"{'clf__C': 0.001, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.1, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 5}",0.688565627735827,0.6705254439504373,0.7027871521096234,0.5855266435515407,0.6883784136277273,0.6671566561950312,0.04207860973274653,265
0.012698745727539063,0.002038640353848946,0.0007077217102050781,0.0003451536815847135,0.001,balanced,0.3,20000,elasticnet,saga,3,"{'clf__C': 0.001, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.3, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 3}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,313
0.014806461334228516,0.0029377812260066075,0.0007232666015625,0.00037239246840842135,0.001,balanced,0.3,20000,elasticnet,saga,4,"{'clf__C': 0.001, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.3, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 4}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,313
