mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__class_weight,param_clf__criterion,param_clf__max_depth,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,param_smote__k_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.1830427646636963,0.025180256305865796,0.0038462162017822267,0.0014860702015986878,balanced,gini,10,1,10,100,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 100, 'smote__k_neighbors': 5}",-0.03232563197585823,-0.03443928867312749,-0.04989754352024723,-0.05262278718003554,-0.05923061520536251,-0.0457031733109262,0.010528999867630836,109
0.2459862232208252,0.011980971242018735,0.004022645950317383,0.00212967317190404,balanced,gini,10,1,10,150,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 150, 'smote__k_neighbors': 3}",-0.03452546665125104,-0.03966207952181799,-0.056841512550691274,-0.054512428166769634,-0.05351867816078739,-0.04781203301026347,0.00896601564101468,271
0.24415092468261718,0.0035896887189175645,0.00533146858215332,0.0024203976059541817,balanced,gini,10,1,10,150,4,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 150, 'smote__k_neighbors': 4}",-0.03162001627994734,-0.03325954040670071,-0.05743315138993304,-0.2159061810513302,-0.06055961639248866,-0.07975570110407999,0.06911248251502254,721
0.2583343982696533,0.00828484710620189,0.00677332878112793,0.0036255219598501924,balanced,gini,10,1,10,150,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 150, 'smote__k_neighbors': 5}",-0.0319914157713815,-0.0336131771118019,-0.04904688794179679,-0.05551405875921378,-0.05863630268308689,-0.04576036845345617,0.01103506848792177,113
0.08614044189453125,0.004773045617523262,0.0032077789306640624,0.001095270037004394,balanced,gini,10,2,2,50,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 50, 'smote__k_neighbors': 3}",-0.03740661714261206,-0.04551820042215685,-0.054916453972036296,-0.21612161331873014,-0.2246029348903367,-0.11571316394917441,0.08566717812766958,958
0.08814239501953125,0.003949306582122549,0.0020336151123046876,0.001231640284809704,balanced,gini,10,2,2,50,4,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 50, 'smote__k_neighbors': 4}",-0.03653036909859668,-0.03331169568718662,-0.05633531633840657,-0.21493458525349518,-0.22349521454486102,-0.1129214361845092,0.08718777198170427,914
0.09407272338867187,0.003920189862623046,0.001593303680419922,0.0003045949549520756,balanced,gini,10,2,2,50,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 50, 'smote__k_neighbors': 5}",-0.041922793919195345,-0.03464911045617646,-0.05572395714063908,-0.06170561384747389,-0.06569806795580488,-0.051939908663857934,0.01181769231429738,453
0.16248445510864257,0.009714851884347335,0.0046996593475341795,0.001870338378947236,balanced,gini,10,2,2,100,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 100, 'smote__k_neighbors': 3}",-0.0357867694043738,-0.04379045192313144,-0.05407545168713398,-0.050538587661199265,-0.06152933619415272,-0.04914411937399824,0.008794733984087524,401
0.16012649536132811,0.008352097013346722,0.003955316543579101,0.0021499704064473647,balanced,gini,10,2,2,100,4,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 100, 'smote__k_neighbors': 4}",-0.03509408793778174,-0.03467253343025884,-0.05375417851196476,-0.21483528562199247,-0.055960895689186115,-0.07886339623823678,0.06857395533819922,652
0.17207608222961426,0.003025024158049464,0.0045093059539794925,0.0022061478698066714,balanced,gini,10,2,2,100,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 100, 'smote__k_neighbors': 5}",-0.039275500437669635,-0.0343433674910624,-0.0535925331702324,-0.0581526783927501,-0.06634589232288161,-0.05034199436291923,0.011883777909798532,439
